chr,start,end,group
chr13,23598003,23598021,1
chr13,23598008,23598026,2
chr13,23598002,23598020,12
chr13,23598274,23598292,31
chr13,24376029,24376047,31
chr13,24503113,24503131,1
chr13,24503143,24503161,3
chr13,24503112,24503130,12
chr13,24503142,24503160,14
chr13,24503151,24503169,24
chr13,24550682,24550700,1
chr13,24550677,24550695,2
chr13,24550681,24550699,12
chr13,24550661,24550679,22
chr13,24588833,24588851,2
chr13,24597947,24597965,1
chr13,24597946,24597964,12
chr13,24599810,24599828,38
chr13,24601655,24601673,58
chr13,24607118,24607136,13
chr13,24607108,24607126,21
chr13,24607132,24607150,21
chr13,24607135,24607153,22
chr13,24607107,24607125,32
chr13,24607131,24607149,32
chr13,24613771,24613789,1
chr13,24613778,24613796,2
chr13,24613770,24613788,12
chr13,24617367,24617385,11
chr13,24631803,24631821,87
chr13,24779743,24779761,21
chr13,24779742,24779760,32
chr13,24801178,24801196,11
chr13,30167917,30167935,2
chr13,30168034,30168052,11
chr13,30570275,30570293,11
chr13,30575289,30575307,28
chr13,30575289,30575307,29
chr13,30575288,30575306,37
chr13,30721820,30721838,22
chr13,30721784,30721802,24
chr13,30721802,30721820,24
chr13,30721826,30721844,24
chr13,31503325,31503343,64
chr13,31503326,31503344,83
chr13,32339296,32339314,7
chr13,32965877,32965895,11
chr13,32965856,32965874,13
chr13,32965867,32965885,21
chr13,32965866,32965884,32
chr13,33004286,33004304,61
chr13,34154816,34154834,41
chr13,35740398,35740416,31
chr13,37413663,37413681,24
chr13,37413681,37413699,24
chr13,37619753,37619771,11
chr13,37619773,37619791,11
chr13,37751526,37751544,1
chr13,37751525,37751543,12
chr13,37801717,37801735,22
chr13,37801708,37801726,24
chr13,40922802,40922820,2
chr13,41249196,41249214,23
chr13,41249195,41249213,34
chr13,41949420,41949438,4
chr13,42061300,42061318,31
chr13,43453594,43453612,1
chr13,43453593,43453611,12
chr13,43454173,43454191,7
chr13,43796198,43796216,22
chr13,43796135,43796153,24
chr13,43796153,43796171,24
chr13,43962075,43962093,69
chr13,43962101,43962119,69
chr13,43962030,43962048,87
chr13,44376302,44376320,78
chr13,44376302,44376320,88
chr13,44507472,44507490,2
chr13,44507492,44507510,2
chr13,44593299,44593317,24
chr13,44593329,44593347,24
chr13,44593350,44593368,24
chr13,44593374,44593392,24
chr13,44593395,44593413,24
chr13,44593434,44593452,24
chr13,44593458,44593476,24
chr13,44593479,44593497,24
chr13,44593518,44593536,24
chr13,44593569,44593587,24
chr13,44593590,44593608,24
chr13,44593629,44593647,24
chr13,44593680,44593698,24
chr13,44593701,44593719,24
chr13,44593740,44593758,24
chr13,44593764,44593782,24
chr13,44593785,44593803,24
chr13,44593803,44593821,24
chr13,44593824,44593842,24
chr13,44816120,44816138,1
chr13,44816119,44816137,12
chr13,45391564,45391582,1
chr13,45391558,45391576,11
chr13,45391563,45391581,12
chr13,45391932,45391950,23
chr13,45391931,45391949,34
chr13,45496427,45496445,24
chr13,45496445,45496463,24
chr13,45852106,45852124,74
chr13,45852106,45852124,84
chr13,46737405,46737423,2
chr13,49682066,49682084,13
chr13,51101600,51101618,2
chr13,51596034,51596052,22
chr13,51596004,51596022,24
chr13,51596022,51596040,24
chr13,51738478,51738496,1
chr13,51738477,51738495,12
chr13,51755207,51755225,11
chr13,52067987,52068005,11
chr13,52069192,52069210,2
chr13,52085584,52085602,7
chr13,52085573,52085591,11
chr13,52085633,52085651,11
chr13,52793533,52793551,85
chr13,52828233,52828251,11
chr13,52829833,52829851,1
chr13,52829821,52829839,2
chr13,52829843,52829861,11
chr13,52829832,52829850,12
chr13,54469013,54469031,11
chr13,55185708,55185726,11
chr13,55185621,55185639,22
chr13,55368728,55368746,4
chr13,55368717,55368735,11
chr13,55432539,55432557,31
chr13,55600662,55600680,2
chr13,58158501,58158519,52
chr13,59841012,59841030,28
chr13,59840976,59840994,29
chr13,59841012,59841030,29
chr13,59840975,59840993,37
chr13,59841011,59841029,37
chr13,60839112,60839130,4
chr13,63223416,63223434,69
chr13,63431667,63431685,11
chr13,63574037,63574055,3
chr13,63574036,63574054,14
chr13,63574042,63574060,22
chr13,63574034,63574052,23
chr13,63574059,63574077,24
chr13,63574033,63574051,34
chr13,64153776,64153794,22
chr13,64299768,64299786,22
chr13,64432606,64432624,55
chr13,64432606,64432624,60
chr13,64432606,64432624,85
chr13,64432606,64432624,90
chr13,67683827,67683845,22
chr13,67831429,67831447,2
chr13,73328731,73328749,2
chr13,73690834,73690852,13
chr13,73704919,73704937,24
chr13,74462833,74462851,70
chr13,74462834,74462852,78
chr13,74462834,74462852,88
chr13,74563991,74564009,70
chr13,74563992,74564010,78
chr13,74563992,74564010,88
chr13,74617453,74617471,70
chr13,74617454,74617472,78
chr13,74617454,74617472,88
chr13,75825730,75825748,19
chr13,80874930,80874948,22
chr13,80874900,80874918,24
chr13,80874918,80874936,24
chr13,81793953,81793971,19
chr13,82964827,82964845,13
chr13,82964853,82964871,22
chr13,82964832,82964850,24
chr13,82964850,82964868,24
chr13,83712524,83712542,4
chr13,83712513,83712531,11
chr13,83712571,83712589,11
chr13,83712566,83712584,21
chr13,83712560,83712578,22
chr13,83712536,83712554,24
chr13,83712554,83712572,24
chr13,83712565,83712583,32
chr13,85479534,85479552,71
chr13,85484851,85484869,1
chr13,85484850,85484868,12
chr13,85505286,85505304,22
chr13,85519132,85519150,6
chr13,85556172,85556190,2
chr13,85556178,85556196,11
chr13,85556493,85556511,31
chr13,91223462,91223480,11
chr13,91370848,91370866,4
chr13,91371377,91371395,22
chr13,91377290,91377308,1
chr13,91377295,91377313,11
chr13,91377315,91377333,11
chr13,91377335,91377353,11
chr13,91377289,91377307,12
chr13,91453066,91453084,15
chr13,91485916,91485934,18
chr13,91509283,91509301,31
chr13,91636161,91636179,11
chr13,93073780,93073798,62
chr13,93073781,93073799,71
chr13,93073768,93073786,73
chr13,93073781,93073799,81
chr13,93073780,93073798,92
chr13,93095186,93095204,11
chr13,93545836,93545854,1
chr13,93545835,93545853,12
chr13,93921854,93921872,1
chr13,93921842,93921860,2
chr13,93921859,93921877,11
chr13,93921853,93921871,12
chr13,93922931,93922949,4
chr13,94109630,94109648,22
chr13,94109600,94109618,24
chr13,94109618,94109636,24
chr13,95685726,95685744,33
chr13,95957191,95957209,53
chr13,95957190,95957208,64
chr13,95957191,95957209,83
chr13,98944450,98944468,36
chr13,100731272,100731290,11
chr13,101668904,101668922,11
chr13,101701628,101701646,56
chr13,101701627,101701645,70
chr13,101701628,101701646,86
chr13,101710431,101710449,69
chr13,103919493,103919511,2
chr13,104123346,104123364,22
chr13,104179171,104179189,16
chr13,107041181,107041199,2
chr13,107041637,107041655,2
chr13,107041159,107041177,3
chr13,107041158,107041176,14
chr13,107041170,107041188,21
chr13,107041173,107041191,22
chr13,107041164,107041182,24
chr13,107041326,107041344,24
chr13,107041344,107041362,24
chr13,107041169,107041187,32
chr13,107450291,107450309,22
chr13,107450240,107450258,24
chr13,107450261,107450279,24
chr13,107450279,107450297,24
chr13,108763016,108763034,1
chr13,108763040,108763058,3
chr13,108763005,108763023,11
chr13,108763015,108763033,12
chr13,108763039,108763057,14
chr13,108763048,108763066,24
chr13,109239340,109239358,18
chr13,109441211,109441229,21
chr13,109441210,109441228,32
chr13,109547523,109547541,1
chr13,109547505,109547523,2
chr13,109547579,109547597,2
chr13,109547601,109547619,4
chr13,109547539,109547557,11
chr13,109547590,109547608,11
chr13,109547522,109547540,12
chr13,109547555,109547573,13
chr13,109547613,109547631,21
chr13,109547568,109547586,31
chr13,109547612,109547630,32
chr13,109820895,109820913,2
chr13,109820884,109820902,11
chr13,109821896,109821914,20
chr13,112415804,112415822,22
chr13,112415801,112415819,24
chr13,112425135,112425153,2
chr13,112430693,112430711,82
chr13,112430848,112430866,82
chr13,112430879,112430897,82
chr13,112430972,112430990,82
chr13,112431065,112431083,82
chr13,112431158,112431176,82
chr13,112431220,112431238,82
chr13,112431282,112431300,82
chr13,112431313,112431331,82
chr13,112431406,112431424,82
chr13,112431747,112431765,82
chr13,112431778,112431796,82
chr13,112432119,112432137,82
chr13,112467277,112467295,2
chr13,112469482,112469500,2
chr13,112477984,112478002,13
chr13,112508042,112508060,76
chr13,112508042,112508060,86
chr13,112508808,112508826,22
chr13,112508793,112508811,24
chr13,113579932,113579950,11
chr13,113618846,113618864,11
chr13,114388147,114388165,91
chr13,114818227,114818245,55
chr13,117028760,117028778,1
chr13,117028776,117028794,11
chr13,117028759,117028777,12
chr13,117028749,117028767,21
chr13,117028765,117028783,22
chr13,117028740,117028758,24
chr13,117028748,117028766,32
chr13,117051443,117051461,13
chr13,117054565,117054583,22
chr13,117054562,117054580,24
chr13,117216242,117216260,29
chr13,117216241,117216259,37
chr13,117221553,117221571,22
chr13,119462828,119462846,1
chr13,119462823,119462841,11
chr13,119462827,119462845,12
chr13,119489145,119489163,13
chr13,119489156,119489174,23
chr13,119489155,119489173,34
chr13,120302639,120302657,11
chr13,120302600,120302618,24
chr14,7769125,7769143,22
chr14,7769092,7769110,24
chr14,7769110,7769128,24
chr14,8469223,8469241,2
chr14,10452666,10452684,66
chr14,10452666,10452684,69
chr14,14068469,14068487,1
chr14,14068468,14068486,12
chr14,14634092,14634110,2
chr14,16170801,16170819,2
chr14,16170966,16170984,11
chr14,16182255,16182273,73
chr14,16196765,16196783,11
chr14,18426457,18426475,4
chr14,18426452,18426470,11
chr14,18426469,18426487,24
chr14,19985874,19985892,22
chr14,19985138,19985156,53
chr14,20928884,20928902,2
chr14,25458056,25458074,11
chr14,25608921,25608939,27
chr14,27085756,27085774,22
chr14,27085750,27085768,24
chr14,27085764,27085782,31
chr14,27226143,27226161,13
chr14,27226154,27226172,27
chr14,27226154,27226172,30
chr14,27228995,27229013,6
chr14,27228995,27229013,9
chr14,27230742,27230760,11
chr14,27228994,27229012,17
chr14,27335261,27335279,3
chr14,27335250,27335268,11
chr14,27335267,27335285,13
chr14,27335260,27335278,14
chr14,27335625,27335643,62
chr14,27335626,27335644,71
chr14,27335626,27335644,81
chr14,27335625,27335643,92
chr14,27390691,27390709,11
chr14,27403413,27403431,27
chr14,27405358,27405376,8
chr14,27405357,27405375,20
chr14,27405369,27405387,73
chr14,27405368,27405386,94
chr14,27407330,27407348,24
chr14,30262950,30262968,2
chr14,30262873,30262891,3
chr14,30262878,30262896,4
chr14,30262899,30262917,11
chr14,30262872,30262890,14
chr14,30262947,30262965,21
chr14,30262884,30262902,22
chr14,30262938,30262956,22
chr14,30262889,30262907,31
chr14,30262943,30262961,31
chr14,30262946,30262964,32
chr14,31194652,31194670,10
chr14,31387725,31387743,98
chr14,31433025,31433043,2
chr14,31433040,31433058,18
chr14,31433040,31433058,19
chr14,32006153,32006171,24
chr14,32006171,32006189,24
chr14,34317747,34317765,1
chr14,34317746,34317764,12
chr14,34615211,34615229,11
chr14,34715968,34715986,5
chr14,34715968,34715986,10
chr14,34776590,34776608,11
chr14,34776585,34776603,21
chr14,34776579,34776597,22
chr14,34776558,34776576,24
chr14,34776576,34776594,24
chr14,34776584,34776602,32
chr14,40917852,40917870,82
chr14,40948293,40948311,11
chr14,47222991,47223009,11
chr14,47418467,47418485,2
chr14,51089260,51089278,82
chr14,51385904,51385922,69
chr14,51385694,51385712,87
chr14,51883947,51883965,22
chr14,51883944,51883962,24
chr14,52002930,52002948,24
chr14,52002948,52002966,24
chr14,52404661,52404679,2
chr14,52404673,52404691,4
chr14,52404685,52404703,24
chr14,52404703,52404721,24
chr14,52830587,52830605,4
chr14,52830479,52830497,24
chr14,52830497,52830515,24
chr14,52879925,52879943,2
chr14,52879943,52879961,2
chr14,52941873,52941891,64
chr14,52941874,52941892,73
chr14,52941874,52941892,83
chr14,52960138,52960156,22
chr14,52960132,52960150,24
chr14,52960143,52960161,31
chr14,53007779,53007797,11
chr14,53080413,53080431,24
chr14,53080431,53080449,24
chr14,53080445,53080463,40
chr14,53080624,53080642,66
chr14,53080721,53080739,66
chr14,53080624,53080642,96
chr14,53080721,53080739,96
chr14,53190885,53190903,2
chr14,53190903,53190921,2
chr14,53271253,53271271,3
chr14,53271252,53271270,14
chr14,53271273,53271291,22
chr14,53271261,53271279,24
chr14,53271278,53271296,31
chr14,53318965,53318983,11
chr14,53373237,53373255,24
chr14,53373254,53373272,40
chr14,53525424,53525442,24
chr14,53525442,53525460,24
chr14,53581731,53581749,2
chr14,53608837,53608855,22
chr14,53608819,53608837,24
chr14,53710090,53710108,11
chr14,53765062,53765080,24
chr14,53765080,53765098,24
chr14,53765097,53765115,40
chr14,53765325,53765343,66
chr14,53765325,53765343,96
chr14,53960544,53960562,4
chr14,53960538,53960556,11
chr14,53960556,53960574,22
chr14,54058504,54058522,24
chr14,54058522,54058540,24
chr14,54138330,54138348,11
chr14,54174371,54174389,1
chr14,54166865,54166883,4
chr14,54174370,54174388,12
chr14,54172506,54172524,22
chr14,54166862,54166880,24
chr14,54172476,54172494,24
chr14,54172494,54172512,24
chr14,54182000,54182018,24
chr14,54197920,54197938,33
chr14,54351174,54351192,22
chr14,54423518,54423536,79
chr14,54893843,54893861,54
chr14,55724349,55724367,22
chr14,55918386,55918404,42
chr14,56296110,56296128,33
chr14,56777749,56777767,22
chr14,57729789,57729807,11
chr14,57972571,57972589,39
chr14,59388475,59388493,3
chr14,59388474,59388492,14
chr14,59388469,59388487,22
chr14,59694978,59694996,28
chr14,59694977,59694995,40
chr14,60705269,60705287,1
chr14,60705268,60705286,12
chr14,60771442,60771460,11
chr14,60771432,60771450,21
chr14,60771431,60771449,32
chr14,60784374,60784392,56
chr14,61057281,61057299,3
chr14,61057280,61057298,14
chr14,61173620,61173638,1
chr14,61173625,61173643,11
chr14,61173619,61173637,12
chr14,61599360,61599378,4
chr14,61737417,61737435,11
chr14,61736799,61736817,72
chr14,64382119,64382137,22
chr14,64382080,64382098,24
chr14,64382113,64382131,24
chr14,64433979,64433997,16
chr14,64959312,64959330,24
chr14,64959330,64959348,24
chr14,64959347,64959365,31
chr14,66236109,66236127,1
chr14,66236135,66236153,4
chr14,66236184,66236202,4
chr14,66236108,66236126,12
chr14,66236153,66236171,22
chr14,66236147,66236165,24
chr14,66274822,66274840,28
chr14,70057775,70057793,62
chr14,70057776,70057794,81
chr14,70545061,70545079,2
chr14,70545045,70545063,11
chr14,72804933,72804951,22
chr14,72804906,72804924,24
chr14,72804924,72804942,24
chr14,73118159,73118177,8
chr14,73118159,73118177,9
chr14,73118158,73118176,17
chr14,73349241,73349259,28
chr14,73388994,73389012,3
chr14,73389482,73389500,11
chr14,73388993,73389011,14
chr14,73389458,73389476,22
chr14,74659009,74659027,22
chr14,74658943,74658961,24
chr14,74658988,74659006,24
chr14,74659006,74659024,24
chr14,75034288,75034306,76
chr14,75034288,75034306,86
chr14,75177822,75177840,13
chr14,75478788,75478806,13
chr14,75478793,75478811,24
chr14,75478811,75478829,24
chr14,75478785,75478803,33
chr14,77835820,77835838,11
chr14,78692441,78692459,11
chr14,79275087,79275105,13
chr14,79275076,79275094,22
chr14,79275104,79275122,22
chr14,79275073,79275091,24
chr14,79275092,79275110,24
chr14,79275081,79275099,33
chr14,79293953,79293971,2
chr14,79294505,79294523,11
chr14,79515564,79515582,62
chr14,79515565,79515583,71
chr14,79515565,79515583,81
chr14,79516812,79516830,79
chr14,79521515,79521533,2
chr14,79521392,79521410,11
chr14,79524495,79524513,2
chr14,79532694,79532712,2
chr14,79532615,79532633,3
chr14,79532614,79532632,14
chr14,79534677,79534695,22
chr14,79534665,79534683,24
chr14,79591262,79591280,1
chr14,79591402,79591420,2
chr14,79591712,79591730,11
chr14,79591261,79591279,12
chr14,86714477,86714495,13
chr14,86714485,86714503,22
chr14,86744142,86744160,36
chr14,87087925,87087943,10
chr14,87087942,87087960,24
chr14,87087960,87087978,24
chr14,87087936,87087954,94
chr14,87147555,87147573,22
chr14,87147531,87147549,24
chr14,87147549,87147567,24
chr14,87147563,87147581,31
chr14,99105070,99105088,24
chr14,99105088,99105106,24
chr14,99171216,99171234,3
chr14,99171215,99171233,14
chr14,99171248,99171266,22
chr14,99171221,99171239,24
chr14,99171239,99171257,24
chr14,101478377,101478395,2
chr14,101478321,101478339,23
chr14,101478320,101478338,34
chr14,103020582,103020600,22
chr14,103020534,103020552,24
chr14,103020552,103020570,24
chr14,103020570,103020588,24
chr14,103098435,103098453,79
chr14,103349366,103349384,2
chr14,103349355,103349373,11
chr14,107858519,107858537,24
chr14,107858537,107858555,24
chr14,107858561,107858579,24
chr14,107858582,107858600,24
chr14,107858603,107858621,24
chr14,107858624,107858642,24
chr14,107858642,107858660,24
chr14,115017889,115017907,36
chr14,115017889,115017907,39
chr14,115070114,115070132,22
chr14,115070090,115070108,24
chr14,115070108,115070126,24
chr14,118820330,118820348,4
chr14,118838546,118838564,11
chr14,118929725,118929743,10
chr14,119006828,119006846,62
chr14,119006829,119006847,81
chr14,119006828,119006846,92
chr14,120313441,120313459,55
chr14,120313441,120313459,85
chr14,121261349,121261367,3
chr14,121261348,121261366,14
chr14,121306165,121306183,1
chr14,121306176,121306194,2
chr14,121306164,121306182,12
chr14,121306153,121306171,22
chr14,121306138,121306156,24
chr14,121349781,121349799,66
chr14,121816123,121816141,24
chr14,121816141,121816159,24
chr14,121816159,121816177,24
chr14,121821950,121821968,22
chr14,121821923,121821941,24
chr14,121821941,121821959,24
chr14,121879518,121879536,38
chr14,121880725,121880743,11
chr14,121906735,121906753,19
chr14,121915790,121915808,23
chr14,121915789,121915807,34
chr14,121929215,121929233,21
chr14,121930047,121930065,21
chr14,121929264,121929282,23
chr14,121929214,121929232,32
chr14,121930046,121930064,32
chr14,121929263,121929281,34
chr14,121931340,121931358,21
chr14,121931339,121931357,32
chr14,121939124,121939142,76
chr14,121939124,121939142,79
chr14,122005754,122005772,11
chr14,122053072,122053090,1
chr14,122053071,122053089,12
chr14,122223713,122223731,2
chr14,122985928,122985946,24
chr15,3171640,3171658,2
chr15,3171908,3171926,13
chr15,3174019,3174037,2
chr15,3174039,3174057,2
chr15,3271810,3271828,24
chr15,3271163,3271181,72
chr15,5236782,5236800,11
chr15,5237763,5237781,24
chr15,6574989,6575007,3
chr15,6574988,6575006,14
chr15,6581729,6581747,11
chr15,6581739,6581757,13
chr15,6593123,6593141,11
chr15,6709831,6709849,8
chr15,8168363,8168381,2
chr15,8168341,8168359,24
chr15,8168352,8168370,31
chr15,8445718,8445736,2
chr15,9180017,9180035,22
chr15,9179996,9180014,24
chr15,9573048,9573066,27
chr15,10341381,10341399,2
chr15,10341455,10341473,22
chr15,10341416,10341434,24
chr15,10341434,10341452,24
chr15,10341452,10341470,24
chr15,11533023,11533041,28
chr15,11533023,11533041,29
chr15,11533184,11533202,31
chr15,11533022,11533040,37
chr15,12010868,12010886,54
chr15,12096036,12096054,23
chr15,12096101,12096119,23
chr15,12095841,12095859,24
chr15,12095859,12095877,24
chr15,12095889,12095907,24
chr15,12095910,12095928,24
chr15,12095931,12095949,24
chr15,12095949,12095967,24
chr15,12095970,12095988,24
chr15,12096009,12096027,24
chr15,12096068,12096086,24
chr15,12096160,12096178,24
chr15,12096214,12096232,24
chr15,12096291,12096309,24
chr15,12096092,12096110,28
chr15,12096092,12096110,29
chr15,12096035,12096053,34
chr15,12096100,12096118,34
chr15,12096091,12096109,37
chr15,12096091,12096109,40
chr15,25314139,25314157,1
chr15,25314127,25314145,2
chr15,25314150,25314168,4
chr15,25314138,25314156,12
chr15,25314189,25314207,22
chr15,25314162,25314180,24
chr15,25314180,25314198,24
chr15,25692336,25692354,46
chr15,25692336,25692354,49
chr15,25845145,25845163,35
chr15,27630883,27630901,33
chr15,27669250,27669268,22
chr15,27669244,27669262,24
chr15,27924404,27924422,18
chr15,27924404,27924422,19
chr15,30663723,30663741,22
chr15,30663717,30663735,24
chr15,30663706,30663724,33
chr15,30664987,30665005,13
chr15,30664992,30665010,24
chr15,30665010,30665028,24
chr15,34469968,34469986,2
chr15,34469980,34469998,3
chr15,34469979,34469997,14
chr15,34469994,34470012,22
chr15,34469991,34470009,24
chr15,35147969,35147987,24
chr15,35147987,35148005,24
chr15,35529446,35529464,1
chr15,35529451,35529469,2
chr15,35529445,35529463,12
chr15,36200746,36200764,24
chr15,36200767,36200785,24
chr15,36337043,36337061,60
chr15,36345876,36345894,2
chr15,36345896,36345914,2
chr15,36345862,36345880,3
chr15,36345861,36345879,14
chr15,36345869,36345887,31
chr15,36641541,36641559,21
chr15,36641540,36641558,32
chr15,36794821,36794839,22
chr15,36902449,36902467,22
chr15,36902416,36902434,24
chr15,36902434,36902452,24
chr15,36938868,36938886,48
chr15,36938868,36938886,49
chr15,38301270,38301288,98
chr15,38602609,38602627,2
chr15,38602151,38602169,13
chr15,38602629,38602647,21
chr15,38602628,38602646,32
chr15,41846712,41846730,23
chr15,41846711,41846729,34
chr15,41981416,41981434,21
chr15,41981404,41981422,24
chr15,41981415,41981433,32
chr15,50841992,50842010,1
chr15,50841991,50842009,12
chr15,50842002,50842020,13
chr15,50889875,50889893,22
chr15,50889872,50889890,24
chr15,51737107,51737125,11
chr15,52754105,52754123,2
chr15,52753783,52753801,27
chr15,52753783,52753801,30
chr15,53328329,53328347,16
chr15,55121492,55121510,51
chr15,55858544,55858562,13
chr15,55858573,55858591,22
chr15,55858552,55858570,24
chr15,55858570,55858588,24
chr15,57772839,57772857,7
chr15,57772851,57772869,84
chr15,57838957,57838975,11
chr15,57892966,57892984,75
chr15,57976287,57976305,21
chr15,57976286,57976304,32
chr15,58145542,58145560,13
chr15,58655060,58655078,82
chr15,59280789,59280807,1
chr15,59280788,59280806,12
chr15,61423551,61423569,2
chr15,61595053,61595071,24
chr15,61595071,61595089,24
chr15,61702153,61702171,24
chr15,61702171,61702189,24
chr15,62039177,62039195,21
chr15,62039176,62039194,32
chr15,62164558,62164576,1
chr15,62164546,62164564,2
chr15,62164569,62164587,2
chr15,62164557,62164575,12
chr15,62165354,62165372,65
chr15,62165355,62165373,78
chr15,62165355,62165373,88
chr15,62165354,62165372,95
chr15,62170876,62170894,3
chr15,62170875,62170893,14
chr15,62177883,62177901,21
chr15,62177882,62177900,32
chr15,63006057,63006075,4
chr15,63006196,63006214,11
chr15,63006086,63006104,24
chr15,64077730,64077748,1
chr15,64077675,64077693,2
chr15,64077735,64077753,11
chr15,64077755,64077773,11
chr15,64077729,64077747,12
chr15,64077718,64077736,22
chr15,64077707,64077725,23
chr15,64077706,64077724,34
chr15,64802103,64802121,24
chr15,64802121,64802139,24
chr15,65786773,65786791,78
chr15,65786773,65786791,88
chr15,66512802,66512820,2
chr15,66512580,66512598,76
chr15,67624469,67624487,22
chr15,67624448,67624466,24
chr15,67624466,67624484,24
chr15,68912004,68912022,24
chr15,68912022,68912040,24
chr15,74720852,74720870,61
chr15,74720852,74720870,91
chr15,74933092,74933110,11
chr15,74933068,74933086,13
chr15,74933082,74933100,21
chr15,74933081,74933099,32
chr15,74956420,74956438,9
chr15,74956419,74956437,17
chr15,74983650,74983668,11
chr15,74983677,74983695,24
chr15,74983695,74983713,24
chr15,75250263,75250281,2
chr15,75250283,75250301,2
chr15,75250295,75250313,4
chr15,75250290,75250308,13
chr15,75250319,75250337,22
chr15,75250301,75250319,24
chr15,75909405,75909423,69
chr15,76081215,76081233,57
chr15,76081215,76081233,87
chr15,76247749,76247767,4
chr15,76247755,76247773,22
chr15,76364607,76364625,4
chr15,76364363,76364381,11
chr15,76364591,76364609,11
chr15,76364399,76364417,22
chr15,76364576,76364594,22
chr15,76364637,76364655,22
chr15,76364396,76364414,24
chr15,76364616,76364634,24
chr15,76364634,76364652,24
chr15,76364581,76364599,31
chr15,76380019,76380037,11
chr15,76639238,76639256,63
chr15,76639238,76639256,93
chr15,77800574,77800592,8
chr15,77838860,77838878,11
chr15,77839140,77839158,11
chr15,78233901,78233919,23
chr15,78233865,78233883,24
chr15,78233883,78233901,24
chr15,78233912,78233930,24
chr15,78233900,78233918,34
chr15,78516071,78516089,54
chr15,78528000,78528018,53
chr15,78566295,78566313,11
chr15,78899130,78899148,20
chr15,79740283,79740301,11
chr15,79884346,79884364,1
chr15,79884351,79884369,2
chr15,79884345,79884363,12
chr15,79950463,79950481,11
chr15,80053378,80053396,22
chr15,80053363,80053381,24
chr15,80600922,80600940,64
chr15,80601595,80601613,67
chr15,80600923,80600941,83
chr15,80601596,80601614,89
chr15,80613888,80613906,9
chr15,80613887,80613905,17
chr15,80611997,80612015,24
chr15,80612015,80612033,24
chr15,80613898,80613916,62
chr15,80613899,80613917,81
chr15,80697663,80697681,43
chr15,80704657,80704675,39
chr15,80799608,80799626,1
chr15,80799607,80799625,12
chr15,80814079,80814097,4
chr15,80814068,80814086,11
chr15,80814107,80814125,11
chr15,80814130,80814148,38
chr15,80897089,80897107,13
chr15,80924413,80924431,11
chr15,80930951,80930969,13
chr15,80930133,80930151,66
chr15,80930133,80930151,69
chr15,80948539,80948557,27
chr15,80948539,80948557,30
chr15,81043994,81044012,3
chr15,81043993,81044011,14
chr15,81514133,81514151,2
chr15,81872141,81872159,24
chr15,81872142,81872160,63
chr15,81872142,81872160,93
chr15,81961323,81961341,11
chr15,82244824,82244842,2
chr15,82339137,82339155,2
chr15,82339160,82339178,11
chr15,82364096,82364114,21
chr15,82364095,82364113,32
chr15,83602624,83602642,8
chr15,83602624,83602642,9
chr15,83602623,83602641,17
chr15,83602207,83602225,35
chr15,84331599,84331617,9
chr15,84331598,84331616,17
chr15,84331587,84331605,62
chr15,84331609,84331627,62
chr15,84331588,84331606,81
chr15,84331610,84331628,81
chr15,84993571,84993589,24
chr15,84993589,84993607,24
chr15,85250472,85250490,23
chr15,85250471,85250489,34
chr15,89123309,89123327,1
chr15,89123308,89123326,12
chr15,94502049,94502067,4
chr15,94502420,94502438,4
chr15,94502257,94502275,13
chr15,94502037,94502055,22
chr15,94502175,94502193,22
chr15,94502408,94502426,22
chr15,94502373,94502391,23
chr15,94501968,94501986,24
chr15,94502001,94502019,24
chr15,94502025,94502043,24
chr15,94502082,94502100,24
chr15,94502112,94502130,24
chr15,94502133,94502151,24
chr15,94502166,94502184,24
chr15,94502214,94502232,24
chr15,94502238,94502256,24
chr15,94502292,94502310,24
chr15,94502322,94502340,24
chr15,94502343,94502361,24
chr15,94502402,94502420,24
chr15,94502441,94502459,24
chr15,94502477,94502495,24
chr15,94502372,94502390,34
chr15,95885152,95885170,1
chr15,95885163,95885181,2
chr15,95885151,95885169,12
chr15,96654667,96654685,1
chr15,96654666,96654684,12
chr15,96944547,96944565,2
chr15,97246849,97246867,7
chr15,97246849,97246867,10
chr15,97374169,97374187,2
chr15,97372419,97372437,21
chr15,97372418,97372436,32
chr15,97375366,97375384,84
chr15,97423978,97423996,11
chr15,97425107,97425125,21
chr15,97425106,97425124,32
chr15,97459305,97459323,1
chr15,97459289,97459307,2
chr15,97459304,97459322,12
chr15,97506761,97506779,11
chr15,97506756,97506774,21
chr15,97506750,97506768,22
chr15,97506732,97506750,24
chr15,97506755,97506773,32
chr15,97835780,97835798,85
chr15,97843631,97843649,38
chr15,98399846,98399864,22
chr15,98399852,98399870,23
chr15,98399813,98399831,24
chr15,98399831,98399849,24
chr15,98399851,98399869,34
chr15,98917221,98917239,9
chr15,98917220,98917238,17
chr15,98917220,98917238,20
chr15,98956969,98956987,24
chr15,98956987,98957005,24
chr15,98957005,98957023,24
chr15,99008617,99008635,2
chr15,99008611,99008629,11
chr15,99008606,99008624,21
chr15,99008605,99008623,32
chr15,99185747,99185765,4
chr15,99185812,99185830,4
chr15,99185735,99185753,22
chr15,99185800,99185818,22
chr15,99185729,99185747,24
chr15,99185753,99185771,24
chr15,99185797,99185815,24
chr15,99185818,99185836,24
chr15,99185904,99185922,87
chr15,99185893,99185911,99
chr15,99576676,99576694,24
