chr,start,end,group
chr5,21785260,21785460,2
chr5,64371167,64371367,2
chr5,117114745,117114945,1
chr5,117114471,117114671,11
chr5,117114750,117114950,11
chr5,117114744,117114944,12
chr5,23844177,23844377,23
chr5,23844176,23844376,34
chr5,122228461,122228661,2
chr5,100526230,100526430,18
chr5,96201627,96201827,22
chr5,96201636,96201836,24
chr5,96201669,96201869,48
chr5,72811807,72812007,33
chr5,72811817,72812017,35
chr5,103760660,103760860,13
chr5,103519136,103519336,67
chr5,103519137,103519337,89
chr5,103356284,103356484,2
chr5,105110600,105110800,1
chr5,105110599,105110799,12
chr5,66075080,66075280,2
chr5,140702379,140702579,11
chr5,114199221,114199421,36
chr5,124709917,124710117,68
chr5,124709907,124710107,69
chr5,66193719,66193919,21
chr5,66193707,66193907,24
chr5,66193718,66193918,32
chr5,135632328,135632528,2
chr5,112273872,112274072,4
chr5,72161053,72161253,42
chr5,72161054,72161254,51
chr5,134332937,134333137,13
chr5,149526878,149527078,2
chr5,110807923,110808123,13
chr5,69556440,69556640,2
chr5,69556446,69556646,11
chr5,137787304,137787504,2
chr5,123228486,123228686,78
chr5,123228486,123228686,79
chr5,123228485,123228685,97
chr5,37051355,37051555,2
chr5,28317090,28317290,23
chr5,28317089,28317289,34
chr5,97112089,97112289,1
chr5,97112094,97112294,11
chr5,97112088,97112288,12
chr5,144015031,144015231,2
chr5,144015265,144015465,22
chr5,144015244,144015444,24
chr5,144015262,144015462,24
chr5,121849388,121849588,11
chr5,121849423,121849623,21
chr5,121849422,121849622,32
chr5,52782687,52782887,4
chr5,140505024,140505224,2
chr5,121838322,121838522,1
chr5,121838841,121839041,11
chr5,121838321,121838521,12
chr5,124426186,124426386,31
chr5,120648459,120648659,11
chr5,149016553,149016753,2
chr5,149016573,149016773,2
chr5,140321886,140322086,1
chr5,140321694,140321894,11
chr5,140321885,140322085,12
chr5,118477828,118478028,1
chr5,118478453,118478653,11
chr5,118477827,118478027,12
chr5,32713876,32714076,91
chr5,65336095,65336295,72
chr5,54101295,54101495,87
chr6,92131712,92131912,22
chr6,132075991,132076191,31
chr6,131763912,131764112,31
chr6,83731326,83731526,2
chr6,83731323,83731523,21
chr6,83731322,83731522,32
chr6,27649537,27649737,2
chr6,108328303,108328503,44
chr6,108328304,108328504,53
chr6,70798313,70798513,24
chr6,70798319,70798519,29
chr6,70798318,70798518,37
chr6,70798318,70798518,40
chr6,141582512,141582712,18
chr6,142561152,142561352,67
chr6,142561153,142561353,89
chr6,72407139,72407339,7
chr6,41124916,41125116,11
chr6,41124936,41125136,11
chr6,12783287,12783487,21
chr6,12783286,12783486,32
chr6,17737689,17737889,1
chr6,17737688,17737888,12
chr6,8408532,8408732,13
chr6,55167046,55167246,11
chr6,134414592,134414792,58
chr6,134414592,134414792,59
chr6,46898541,46898741,1
chr6,46898540,46898740,12
chr6,46898624,46898824,18
chr6,25986721,25986921,1
chr6,25986720,25986920,12
chr6,25986836,25987036,31
chr6,128807163,128807363,72
chr6,128807163,128807363,82
chr6,99542775,99542975,2
chr6,124344734,124344934,2
chr6,111108877,111109077,11
chr6,140561194,140561394,11
chr6,146636340,146636540,2
chr6,108512148,108512348,2
chr6,108512159,108512359,11
chr6,35257008,35257208,22
chr6,115405561,115405761,11
chr6,115405590,115405790,11
chr6,99474452,99474652,1
chr6,99474451,99474651,12
chr6,48048407,48048607,27
chr6,48048419,48048619,60
chr6,48048419,48048619,90
chr6,141630635,141630835,2
chr6,35257823,35258023,22
chr6,21200698,21200898,11
chr6,70764720,70764920,2
chr6,140514118,140514318,1
chr6,140514096,140514296,2
chr6,140514107,140514307,11
chr6,140514117,140514317,12
chr6,58758926,58759126,7
chr6,58758926,58759126,10
chr6,129193010,129193210,11
chr6,129193000,129193200,21
chr6,129192859,129193059,22
chr6,129192989,129193189,23
chr6,129192999,129193199,32
chr6,129192988,129193188,34
chr6,41218823,41219023,2
chr6,41218908,41219108,87
chr6,12038229,12038429,43
chr6,142757794,142757994,2
chr6,41137176,41137376,1
chr6,41137157,41137357,11
chr6,41137175,41137375,12
chr6,48818076,48818276,2
chr6,119663206,119663406,2
chr6,133249506,133249706,16
chr6,35776133,35776333,31
chr6,134148140,134148340,13
chr6,30205465,30205665,2
chr6,30205484,30205684,11
chr6,30205462,30205662,21
chr6,30205461,30205661,32
chr6,117890583,117890783,2
chr6,117890572,117890772,11
chr6,99435473,99435673,2
chr6,20550196,20550396,11
chr6,20549953,20550153,21
chr6,20549952,20550152,32
chr6,114894735,114894935,11
chr6,48697229,48697429,2
chr6,108435491,108435691,59
chr6,41151054,41151254,13
chr6,31190785,31190985,11
chr6,119210638,119210838,1
chr6,119210637,119210837,12
chr6,51209463,51209663,22
chr6,51209448,51209648,24
chr6,48747636,48747836,3
chr6,48747635,48747835,14
chr6,47635431,47635631,2
chr6,120112697,120112897,11
chr6,120112717,120112917,11
chr6,142752297,142752497,22
chr6,142752288,142752488,24
chr6,99303093,99303293,1
chr6,99303092,99303292,12
chr6,70804473,70804673,1
chr6,70804443,70804643,11
chr6,70804472,70804672,12
chr6,29838875,29839075,2
chr6,124375358,124375558,74
chr6,124375358,124375558,84
chr6,53700075,53700275,2
chr6,53700087,53700287,4
chr6,48771840,48772040,13
chr6,58832527,58832727,63
chr6,100210312,100210512,2
chr6,100210272,100210472,62
chr6,100210273,100210473,81
chr6,15729366,15729566,23
chr6,15729365,15729565,34
chr6,48725746,48725946,16
chr6,71823917,71824117,11
chr6,135364072,135364272,11
chr6,134873140,134873340,79
chr6,12315427,12315627,72
chr6,113237458,113237658,2
chr6,142885258,142885458,2
chr6,142885270,142885470,3
chr6,142885263,142885463,4
chr6,142885247,142885447,11
chr6,142885269,142885469,14
chr6,142885293,142885493,22
chr6,142885275,142885475,24
chr6,50777064,50777264,62
chr6,50777065,50777265,71
chr6,50777065,50777265,81
chr6,22424255,22424455,13
chr6,29467682,29467882,52
chr6,146410069,146410269,2
chr6,142956681,142956881,58
chr6,142956681,142956881,59
chr6,142956680,142956880,67
chr6,142956681,142956881,88
chr6,142956681,142956881,89
chr6,65600136,65600336,61
chr6,54737534,54737734,66
chr6,54737534,54737734,69
chr6,34317551,34317751,3
chr6,34317550,34317750,14
chr6,142915557,142915757,1
chr6,142915556,142915756,12
chr6,50417260,50417460,1
chr6,50416634,50416834,6
chr6,50417259,50417459,12
chr6,50416633,50416833,20
chr6,129532823,129533023,16
chr6,49973884,49974084,2
chr6,99433200,99433400,1
chr6,99433205,99433405,2
chr6,99433199,99433399,12
chr6,88465095,88465295,80
chr6,55037415,55037615,21
chr6,55037411,55037611,31
chr6,55037414,55037614,32
chr6,29853233,29853433,71
chr6,72362647,72362847,72
chr6,148945005,148945205,36
chr6,99309635,99309835,2
chr6,47921175,47921375,2
chr6,47921164,47921364,11
chr6,38533650,38533850,91
chr6,122533624,122533824,1
chr6,122533659,122533859,1
chr6,122533543,122533743,2
chr6,122533547,122533747,4
chr6,122533664,122533864,11
chr6,122533623,122533823,12
chr6,122533658,122533858,12
chr6,136941840,136942040,69
chr6,136941840,136942040,99
chr6,121130763,121130963,27
chr6,125572783,125572983,8
chr6,125572782,125572982,20
chr6,39380088,39380288,2
chr6,37607987,37608187,62
chr6,37607988,37608188,71
chr6,37607988,37608188,81
chr6,120082786,120082986,3
chr6,120082574,120082774,13
chr6,120082785,120082985,14
chr6,120082794,120082994,22
chr6,120082791,120082991,24
chr6,142964515,142964715,85
chr6,21950163,21950363,19
chr6,39205501,39205701,96
chr7,81074169,81074369,11
chr7,81074189,81074389,11
chr7,127362531,127362731,11
chr7,127362541,127362741,13
chr7,102284122,102284322,7
chr7,107594411,107594611,7
chr7,112204204,112204404,2
chr7,112204224,112204424,2
chr7,125540764,125540964,4
chr7,30300924,30301124,11
chr7,100494628,100494828,69
chr7,33814961,33815161,31
chr7,114705406,114705606,16
chr7,139905719,139905919,2
chr7,128497880,128498080,33
chr7,101925983,101926183,87
chr7,67672697,67672897,33
chr7,38294241,38294441,64
chr7,38294242,38294442,73
chr7,38294242,38294442,83
chr7,38294241,38294441,94
chr7,28943322,28943522,22
chr7,80205179,80205379,23
chr7,80205178,80205378,34
chr7,101735330,101735530,22
chr7,24441743,24441943,2
chr7,15882022,15882222,2
chr7,15881848,15882048,11
chr7,15881832,15882032,13
chr7,15881843,15882043,21
chr7,15881792,15881992,22
chr7,15881780,15881980,24
chr7,15881842,15882042,32
chr7,6610617,6610817,5
chr7,99981548,99981748,2
chr7,68282763,68282963,11
chr7,19296068,19296268,61
chr7,63970641,63970841,21
chr7,63970640,63970840,32
chr7,44931421,44931621,22
chr7,44931418,44931618,24
chr7,74363498,74363698,13
chr7,74363495,74363695,33
chr7,31144930,31145130,41
chr7,100699664,100699864,1
chr7,80371472,80371672,2
chr7,80371499,80371699,2
chr7,80371479,80371679,21
chr7,80371478,80371678,32
chr7,102100167,102100367,67
chr7,102100168,102100368,89
chr7,16618527,16618727,3
chr7,16618526,16618726,14
chr7,16321869,16322069,85
chr7,80636617,80636817,4
chr7,116459398,116459598,2
chr7,123371479,123371679,11
chr7,118259942,118260142,6
chr7,24481545,24481745,56
chr7,24481544,24481744,65
chr7,24481545,24481745,86
chr7,24481544,24481744,95
chr7,44892397,44892597,18
chr7,58399814,58400014,87
chr7,140078755,140078955,7
chr7,24972621,24972821,74
chr7,80182700,80182900,24
chr7,141345066,141345266,21
chr7,141345065,141345265,32
chr7,62332969,62333169,1
chr7,62332968,62333168,12
chr7,24369013,24369213,61
chr7,99311235,99311435,2
chr7,93216984,93217184,1
chr7,93216983,93217183,12
chr7,93217254,93217454,31
chr7,141058956,141059156,7
chr7,80882952,80883152,39
chr7,125634250,125634450,2
chr7,142460583,142460783,11
chr7,16263279,16263479,2
chr7,16263265,16263465,13
chr7,16263255,16263455,21
chr7,16263276,16263476,21
chr7,16263254,16263454,32
chr7,16263275,16263475,32
chr7,78853888,78854088,2
chr7,7188301,7188501,22
chr7,7188283,7188483,24
chr7,122025444,122025644,7
chr7,46833088,46833288,1
chr7,46833087,46833287,12
chr7,116698127,116698327,3
chr7,116698126,116698326,14
chr7,133454427,133454627,7
chr7,133454427,133454627,10
chr7,31172429,31172629,3
chr7,31172428,31172628,14
chr7,127137394,127137594,11
chr7,75531236,75531436,11
chr7,81166946,81167146,11
chr7,81167148,81167348,11
chr7,58711907,58712107,4
chr7,110259310,110259510,31
chr7,34407818,34408018,2
chr7,43481439,43481639,24
chr7,104287757,104287957,23
chr7,104287756,104287956,34
chr7,127895774,127895974,11
chr7,75650087,75650287,68
chr7,75650087,75650287,98
chr7,125507232,125507432,1
chr7,125507247,125507447,2
chr7,125507258,125507458,11
chr7,125507555,125507755,11
chr7,125507231,125507431,12
chr7,101550875,101551075,3
chr7,101550874,101551074,14
chr7,101550886,101551086,23
chr7,101550885,101551085,34
chr7,31002783,31002983,21
chr7,31002782,31002982,32
chr7,75800438,75800638,3
chr7,75800437,75800637,14
chr7,63921808,63922008,70
chr7,112208180,112208380,2
chr7,49741264,49741464,24
chr7,116040410,116040610,2
chr7,116040429,116040629,2
chr7,116040404,116040604,11
chr7,127922707,127922907,1
chr7,127922706,127922906,12
chr7,16452548,16452748,3
chr7,16452547,16452747,14
chr7,68322867,68323067,31
chr7,19945670,19945870,22
chr7,64141555,64141755,33
chr7,101663723,101663923,24
chr7,83655548,83655748,26
chr7,83655548,83655748,29
chr7,83655547,83655747,37
chr7,24081864,24082064,11
chr7,125472007,125472207,49
chr7,80643135,80643335,9
chr7,80643134,80643334,17
chr7,80033215,80033415,82
chr7,19326206,19326406,2
chr7,19326212,19326412,11
chr7,19326247,19326447,13
chr7,30232145,30232345,50
chr7,25088211,25088411,1
chr7,25088177,25088377,2
chr7,25088199,25088399,2
chr7,25088188,25088388,11
chr7,25088210,25088410,12
chr7,127295913,127296113,1
chr7,127295905,127296105,2
chr7,127295909,127296109,4
chr7,127295912,127296112,12
chr7,16406010,16406210,11
chr7,94233646,94233846,2
chr7,16311099,16311299,7
chr7,80535236,80535436,2
chr7,114479836,114480036,9
chr7,114479835,114480035,17
chr7,114479835,114480035,20
chr7,114479825,114480025,21
chr7,114479824,114480024,32
chr7,127572754,127572954,11
chr7,127573104,127573304,21
chr7,127573103,127573303,32
chr7,126285196,126285396,27
chr7,126285197,126285397,69
chr7,126285197,126285397,99
chr7,100372125,100372325,54
chr7,16053439,16053639,11
chr7,104352986,104353186,3
chr7,104352985,104353185,14
chr7,104352956,104353156,24
chr7,16364401,16364601,11
chr7,125580882,125581082,11
chr7,73618263,73618463,38
chr7,73618263,73618463,39
chr7,40966015,40966215,2
chr7,40965891,40966091,24
chr7,132317408,132317608,38
chr7,132317408,132317608,39
chr7,104315095,104315295,24
chr7,83648345,83648545,61
chr7,117429422,117429622,11
chr7,28373083,28373283,11
chr7,28372818,28373018,84
chr7,120835185,120835385,2
chr7,28694136,28694336,2
chr7,75702494,75702694,22
chr7,127477555,127477755,13
chr7,101971084,101971284,3
chr7,101970789,101970989,11
chr7,101971083,101971283,14
chr7,101600008,101600208,22
chr7,35057083,35057283,4
chr7,35057077,35057277,11
chr7,35057094,35057294,31
chr7,41500276,41500476,2
chr7,75655831,75656031,1
chr7,75656421,75656621,2
chr7,75655830,75656030,12
chr7,75655820,75656020,61
chr7,75655820,75656020,91
chr7,97748770,97748970,1
chr7,97748764,97748964,2
chr7,97748775,97748975,11
chr7,97748769,97748969,12
chr7,102251049,102251249,11
chr8,57638060,57638260,20
chr8,28527321,28527521,2
chr8,126258333,126258533,11
chr8,3802965,3803165,3
chr8,3802960,3803160,11
chr8,3802964,3803164,14
chr8,84725997,84726197,16
chr8,66656679,66656879,31
chr8,111562519,111562719,4
chr8,4806749,4806949,31
chr8,72163077,72163277,3
chr8,72163076,72163276,14
chr8,123416155,123416355,2
chr8,114771451,114771651,41
chr8,83736843,83737043,36
chr8,67798162,67798362,36
chr8,112061410,112061610,52
chr8,104249366,104249566,33
chr8,69188768,69188968,2
chr8,25575276,25575476,1
chr8,25575275,25575475,12
chr8,108827512,108827712,72
chr8,114438164,114438364,53
chr8,114438163,114438363,64
chr8,114438164,114438364,83
chr8,51429670,51429870,23
chr8,51429669,51429869,34
chr8,31396253,31396453,11
chr8,123319933,123320133,24
chr8,64805197,64805397,2
chr8,75586871,75587071,11
chr8,56616314,56616514,1
chr8,56616313,56616513,12
chr8,26714857,26715057,27
chr8,33492014,33492214,22
chr8,48194768,48194968,55
chr8,4413505,4413705,22
chr8,107449737,107449937,4
chr8,122678811,122679011,47
chr8,122678822,122679022,69
chr8,40126657,40126857,2
chr8,40126672,40126872,11
chr8,40126744,40126944,51
chr8,40126743,40126943,62
chr8,40126744,40126944,81
chr8,30971299,30971499,13
chr8,81717400,81717600,18
chr8,81717411,81717611,74
chr8,82011751,82011951,2
chr8,82011740,82011940,11
chr8,14996444,14996644,2
chr8,127447384,127447584,71
chr8,105121282,105121482,3
chr8,105121278,105121478,4
chr8,105121281,105121481,14
chr8,105121287,105121487,24
chr8,105121323,105121523,24
chr8,127967067,127967267,19
chr8,13132355,13132555,87
chr8,70700432,70700632,11
chr8,11008257,11008457,24
chr8,125344142,125344342,98
chr8,123043787,123043987,11
chr8,123043892,123044092,11
chr8,31187312,31187512,23
chr8,31187311,31187511,34
chr8,111570743,111570943,11
chr8,111570717,111570917,21
chr8,111570711,111570911,22
chr8,111570716,111570916,32
chr8,102681731,102681931,27
chr8,102681731,102681931,30
chr8,105266505,105266705,2
chr8,105266580,105266780,2
chr8,105266502,105266702,21
chr8,105266501,105266701,32
chr8,80492929,80493129,11
chr8,77422849,77423049,6
chr8,18526207,18526407,2
chr8,128473737,128473937,87
chr8,43618363,43618563,6
chr8,115045139,115045339,1
chr8,115045144,115045344,11
chr8,115045138,115045338,12
chr8,111594525,111594725,84
chr8,21988232,21988432,11
chr8,47693126,47693326,2
chr8,61606566,61606766,1
chr8,61606565,61606765,12
chr8,27159170,27159370,11
chr8,110902547,110902747,2
chr8,110902567,110902767,2
chr8,110902579,110902779,4
chr8,110902628,110902828,11
chr8,72354597,72354797,1
chr8,72354596,72354796,12
chr8,14954488,14954688,1
chr8,14954487,14954687,12
chr8,117258394,117258594,39
chr8,106052935,106053135,13
chr8,111582296,111582496,11
chr8,91077374,91077574,38
chr8,81689104,81689304,18
chr8,81689074,81689274,22
chr8,81689079,81689279,38
chr8,35431137,35431337,11
chr8,35431157,35431357,11
chr8,35431177,35431377,11
chr8,60603738,60603938,72
chr8,22166435,22166635,1
chr8,22166434,22166634,12
chr8,126585500,126585700,1
chr8,126585499,126585699,12
chr8,123000611,123000811,11
chr8,123000600,123000800,22
chr8,123000605,123000805,31
chr8,129234065,129234265,70
chr8,129234066,129234266,78
chr8,129234066,129234266,88
chr8,107588526,107588726,2
chr8,94703163,94703363,11
chr8,25274275,25274475,62
chr8,25274276,25274476,71
chr8,25274276,25274476,81
chr8,25274275,25274475,92
chr8,116504365,116504565,2
chr8,90795465,90795665,4
chr8,90795671,90795871,23
chr8,90795670,90795870,34
chr8,25653659,25653859,3
chr8,25653653,25653853,13
chr8,25653658,25653858,14
chr8,25653673,25653873,22
chr8,25653664,25653864,24
chr8,94413345,94413545,24
chr8,90887113,90887313,3
chr8,90887112,90887312,14
chr8,117148917,117149117,18
chr8,25754681,25754881,22
chr8,46941745,46941945,2
chr8,46941738,46941938,21
chr8,46941721,46941921,23
chr8,46941734,46941934,31
chr8,46941737,46941937,32
chr8,46941720,46941920,34
chr8,88697451,88697651,4
chr8,26015730,26015930,24
chr8,94667251,94667451,11
chr8,121590882,121591082,11
chr8,68793311,68793511,1
chr8,68793340,68793540,2
chr8,68793329,68793529,11
chr8,68793310,68793510,12
chr8,81497747,81497947,62
chr8,81497748,81497948,81
chr8,35495878,35496078,11
chr8,13105233,13105433,96
chr9,57620964,57621164,2
chr9,114427499,114427699,8
chr9,114427498,114427698,20
chr9,41182691,41182891,38
chr9,109000953,109001153,7
chr9,21950515,21950715,92
chr9,76277149,76277349,99
chr9,63909614,63909814,84
chr9,123006082,123006282,2
chr9,70214561,70214761,7
chr9,60819416,60819616,3
chr9,60819419,60819619,11
chr9,60819415,60819615,14
chr9,60819426,60819626,31
chr9,66898727,66898927,23
chr9,66898726,66898926,34
chr9,55126327,55126527,11
chr9,120943831,120944031,11
chr9,58253854,58254054,11
chr9,58253849,58254049,22
chr9,69313918,69314118,47
chr9,69313919,69314119,79
chr9,69313918,69314118,97
chr9,44269300,44269500,2
chr9,81863631,81863831,69
chr9,116214274,116214474,50
chr9,116214274,116214474,100
chr9,69296417,69296617,11
chr9,123240280,123240480,73
chr9,65945977,65946177,31
chr9,95835013,95835213,11
chr9,33080458,33080658,2
chr9,53802987,53803187,75
chr9,53802987,53803187,85
chr9,115471795,115471995,11
chr9,115612702,115612902,13
chr9,115612713,115612913,27
chr9,115612713,115612913,30
chr9,115612724,115612924,66
chr9,115612724,115612924,96
chr9,66982306,66982506,24
chr9,93085707,93085907,2
chr9,93085715,93085915,4
chr9,116229513,116229713,51
chr9,53806923,53807123,2
chr9,75922237,75922437,31
chr9,110656858,110657058,2
chr9,114648628,114648828,2
chr9,114648620,114648820,4
chr9,114648639,114648839,11
chr9,114648632,114648832,22
chr9,20961510,20961710,13
chr9,46154579,46154779,9
chr9,46154578,46154778,17
chr9,51401831,51402031,21
chr9,51401830,51402030,32
chr9,42076344,42076544,56
chr9,89212328,89212528,8
chr9,89212328,89212528,9
chr9,89212327,89212527,17
chr9,32507632,32507832,11
chr9,7764781,7764981,22
chr9,31254919,31255119,4
chr9,115468611,115468811,1
chr9,115468626,115468826,2
chr9,115468637,115468837,11
chr9,115468610,115468810,12
chr9,112053482,112053682,1
chr9,112053481,112053681,12
chr9,54612652,54612852,13
chr9,50470265,50470465,73
chr9,115617841,115618041,72
chr9,115617841,115618041,82
chr9,88516903,88517103,1
chr9,88516898,88517098,11
chr9,88516902,88517102,12
chr9,88326161,88326361,4
chr9,88326176,88326376,24
chr9,116329395,116329595,71
chr9,47530199,47530399,56
chr9,73045806,73046006,22
chr9,73045811,73046011,31
chr9,66281752,66281952,70
chr9,66281753,66281953,76
chr9,66281753,66281953,86
chr9,119743911,119744111,70
chr9,119743911,119744111,100
chr9,107588354,107588554,93
chr9,123784807,123785007,3
chr9,123784806,123785006,14
chr9,101034624,101034824,84
chr9,64779619,64779819,63
chr9,78533359,78533559,3
chr9,78533358,78533558,14
chr9,50462941,50463141,2
chr9,50462936,50463136,11
chr9,45869516,45869716,2
chr9,15709191,15709391,24
chr9,32727006,32727206,77
chr9,32727006,32727206,80
chr9,32499563,32499763,61
chr9,121697977,121698177,2
chr9,121697974,121698174,21
chr9,121697965,121698165,22
chr9,121697962,121698162,24
chr9,121697970,121698170,31
chr9,121697973,121698173,32
chr9,44533004,44533204,13
chr9,120079788,120079988,24
chr9,65523926,65524126,1
chr9,65523906,65524106,2
chr9,65523921,65524121,11
chr9,65523925,65524125,12
chr9,101057353,101057553,87
chr9,42032315,42032515,24
chr9,42032333,42032533,24
chr9,48562488,48562688,33
chr9,120054587,120054787,100
chr9,77911811,77912011,11
chr9,77911595,77911795,41
chr9,77911595,77911795,91
chr9,64960866,64961066,22
chr9,64789753,64789953,2
chr9,78443388,78443588,31
chr9,83893282,83893482,93
chr9,57866678,57866878,84
chr9,61707654,61707854,82
chr9,53610583,53610783,31
chr9,56937767,56937967,46
chr9,56937172,56937372,67
chr9,56937173,56937373,89
chr9,56937172,56937372,97
chr9,120777021,120777221,22
chr9,106429490,106429690,26
chr9,15280003,15280203,2
chr9,48480816,48481016,1
chr9,48480815,48481015,12
chr9,32594291,32594491,39
chr9,61702661,61702861,3
chr9,61702660,61702860,14
chr9,32926562,32926762,33
chr9,32495998,32496198,31
chr9,96583568,96583768,1
chr9,96583567,96583767,12
chr9,69034423,69034623,4
chr9,59942295,59942495,22
chr9,13323516,13323716,11
chr9,32916074,32916274,6
chr9,32916074,32916274,9
chr9,32916073,32916273,17
chr9,107986154,107986354,1
chr9,107986146,107986346,2
chr9,107986153,107986353,12
chr9,109931035,109931235,2
chr9,46175558,46175758,13
chr9,97111351,97111551,11
chr9,44986964,44987164,4
chr9,66873963,66874163,13
chr9,40455562,40455762,36
chr9,56419676,56419876,7
chr9,56419676,56419876,10
chr9,56419493,56419693,71
chr9,124423891,124424091,5
chr9,123261108,123261308,1
chr9,123261096,123261296,2
chr9,123261107,123261307,12
chr9,123261090,123261290,21
chr9,123261084,123261284,22
chr9,123261089,123261289,32
chr9,63758491,63758691,1
chr9,63758490,63758690,12
chr10,128674812,128675012,1
chr10,128674811,128675011,12
chr10,23942534,23942734,7
chr10,93325426,93325626,11
chr10,59309179,59309379,2
chr10,59309197,59309397,2
chr10,59309190,59309390,11
chr10,87178531,87178731,31
chr10,127177143,127177343,2
chr10,127177097,127177297,11
chr10,127177154,127177354,11
chr10,127177132,127177332,21
chr10,127177131,127177331,32
chr10,119050586,119050786,24
chr10,10307308,10307508,23
chr10,10307307,10307507,34
chr10,128270938,128271138,61
chr10,95418559,95418759,22
chr10,95418544,95418744,24
chr10,59322372,59322572,31
chr10,71357935,71358135,22
chr10,96589884,96590084,61
chr10,96589884,96590084,91
chr10,118041268,118041468,3
chr10,118041267,118041467,14
chr10,118041276,118041476,22
chr10,118041273,118041473,24
chr10,118041284,118041484,31
chr10,75740311,75740511,2
chr10,66955271,66955471,24
chr10,66955279,66955479,38
chr10,66955279,66955479,39
chr10,98875698,98875898,2
chr10,98875751,98875951,2
chr10,98875771,98875971,11
chr10,98875781,98875981,12
chr10,40362725,40362925,22
chr10,111924393,111924593,2
chr10,100684987,100685187,7
chr10,100684987,100685187,10
chr10,100685040,100685240,36
chr10,43777916,43778116,99
chr10,17406457,17406657,1
chr10,17406527,17406727,2
chr10,17406456,17406656,12
chr10,17406436,17406636,18
chr10,17406436,17406636,19
chr10,17406446,17406646,61
chr10,59836545,59836745,21
chr10,59836539,59836739,22
chr10,59836536,59836736,24
chr10,59836544,59836744,32
chr10,14016394,14016594,29
chr10,14016393,14016593,37
chr10,41491225,41491425,11
chr10,93158736,93158936,11
chr10,67565842,67566042,74
chr10,75439706,75439906,11
chr10,75439701,75439901,21
chr10,75439695,75439895,22
chr10,75439689,75439889,24
chr10,75439700,75439900,32
chr10,44005493,44005693,2
chr10,24622577,24622777,71
chr10,52927170,52927370,1
chr10,52927169,52927369,12
chr10,52927089,52927289,23
chr10,52927088,52927288,34
chr10,110489607,110489807,24
chr10,17920202,17920402,3
chr10,17920201,17920401,14
chr10,72620621,72620821,10
chr10,70180877,70181077,24
chr10,95842992,95843192,68
chr10,62183144,62183344,11
chr10,81298699,81298899,13
chr10,29936826,29937026,61
chr10,40125530,40125730,2
chr10,110932070,110932270,1
chr10,110932069,110932269,12
chr10,47412322,47412522,2
chr10,47412419,47412619,11
chr10,75836220,75836420,76
chr10,116198910,116199110,2
chr10,96706776,96706976,11
chr10,88826877,88827077,2
chr10,128284269,128284469,54
chr10,94378473,94378673,15
chr10,94378261,94378461,63
chr10,58488452,58488652,2
chr10,22299287,22299487,1
chr10,22299292,22299492,11
chr10,22299286,22299486,12
chr10,128940487,128940687,87
chr10,98885808,98886008,22
chr10,98885796,98885996,24
chr10,61211772,61211972,93
chr10,111008198,111008398,2
chr10,122758306,122758506,22
chr10,58370277,58370477,26
chr10,58370277,58370477,29
chr10,58370276,58370476,37
chr10,58370276,58370476,40
chr10,121429943,121430143,2
chr10,81127690,81127890,22
chr10,14110855,14111055,24
chr10,128080787,128080987,11
chr10,17565449,17565649,13
chr10,71361746,71361946,31
chr10,24312314,24312514,1
chr10,24312335,24312535,4
chr10,24312324,24312524,11
chr10,24312313,24312513,12
chr10,71399082,71399282,2
chr10,71399071,71399271,11
chr10,57743638,57743838,21
chr10,57743637,57743837,32
chr10,39793437,39793637,74
chr10,39793437,39793637,84
chr10,39625739,39625939,11
chr10,122807069,122807269,1
chr10,122807068,122807268,12
chr10,56228493,56228693,60
chr10,94696669,94696869,2
chr10,94696653,94696853,11
chr10,91160939,91161139,62
chr10,91160940,91161140,81
chr10,117625607,117625807,1
chr10,117625606,117625806,12
chr10,41937441,41937641,11
chr10,62946612,62946812,2
chr10,19582047,19582247,31
chr10,116656179,116656379,49
chr10,39691926,39692126,2
chr10,98785487,98785687,68
chr10,93070551,93070751,19
chr10,21946902,21947102,9
chr10,21946901,21947101,17
chr10,12980805,12981005,98
chr10,12980805,12981005,99
chr10,83330263,83330463,1
chr10,83330262,83330462,12
chr10,98684044,98684244,92
chr10,122652250,122652450,21
chr10,122652249,122652449,32
chr10,117792888,117793088,28
chr10,117792888,117793088,29
chr10,117792887,117793087,37
chr10,120125041,120125241,2
chr10,43740715,43740915,2
chr10,117104374,117104574,11
chr10,42762238,42762438,22
chr10,42762620,42762820,24
chr10,75764472,75764672,21
chr10,75764471,75764671,32
chr10,95779836,95780036,61
chr10,95677414,95677614,63
chr10,19620029,19620229,11
chr10,19619995,19620195,31
chr10,4388275,4388475,1
chr10,4388274,4388474,12
chr10,62506547,62506747,21
chr10,62506546,62506746,32
chr10,40371845,40372045,13
chr10,85411391,85411591,13
chr10,95261073,95261273,11
chr10,19935059,19935259,11
chr10,79703853,79704053,2
chr10,79703873,79704073,2
chr10,128322068,128322268,2
chr10,58377481,58377681,1
chr10,58377473,58377673,2
chr10,58377480,58377680,12
chr10,21235297,21235497,6
chr10,96400541,96400741,5
chr10,12860580,12860780,24
chr10,14705621,14705821,9
chr10,14705614,14705814,11
chr10,14705620,14705820,17
chr10,61147974,61148174,3
chr10,61147996,61148196,11
chr10,61147973,61148173,14
chr10,61147985,61148185,22
chr10,61147993,61148193,33
chr10,66864665,66864865,11
chr10,14057855,14058055,11
chr10,62792477,62792677,1
chr10,62792476,62792676,12
