chr,start,end,group
chr5,86804772,86804972,45
chr5,3544346,3544546,4
chr5,3544330,3544530,13
chr5,3544354,3544554,13
chr5,3544335,3544535,21
chr5,3544342,3544542,31
chr5,3544336,3544536,32
chr5,3544357,3544557,33
chr5,88553956,88554156,1
chr5,88553946,88554146,2
chr5,88553957,88554157,12
chr5,53588761,53588961,1
chr5,53588744,53588944,2
chr5,53588750,53588950,11
chr5,53588778,53588978,11
chr5,53588762,53588962,12
chr5,92504799,92504999,4
chr5,146948138,146948338,2
chr5,146947946,146948146,11
chr5,41843687,41843887,11
chr5,41843699,41843899,13
chr5,64906332,64906532,3
chr5,64906321,64906521,11
chr5,64906333,64906533,14
chr5,64906343,64906543,21
chr5,64906344,64906544,32
chr5,54101288,54101488,7
chr5,65492303,65492503,24
chr6,125164789,125164989,49
chr6,12081952,12082152,21
chr6,12081953,12082153,32
chr6,12081973,12082173,77
chr6,15779283,15779483,11
chr6,136722234,136722434,11
chr6,17099005,17099205,74
chr6,17099005,17099205,84
chr6,38863974,38864174,69
chr6,31125716,31125916,76
chr6,31125716,31125916,79
chr6,31125717,31125917,97
chr6,31125717,31125917,100
chr6,6754473,6754673,2
chr6,108657449,108657649,61
chr6,142659207,142659407,61
chr6,142659196,142659396,97
chr6,115803462,115803662,13
chr6,124423215,124423415,10
chr6,144572857,144573057,9
chr6,144572858,144573058,17
chr6,72949793,72949993,33
chr6,115989448,115989648,11
chr6,99397783,99397983,9
chr6,99397784,99397984,17
chr6,31189219,31189419,73
chr6,31189220,31189420,94
chr6,41124856,41125056,51
chr6,41200797,41200997,2
chr6,41200884,41201084,13
chr6,120114479,120114679,2
chr6,120114499,120114699,2
chr6,120114549,120114749,2
chr6,65510177,65510377,1
chr6,65510178,65510378,12
chr6,65510209,65510409,13
chr6,10075613,10075813,1
chr6,10075484,10075684,4
chr6,10075614,10075814,12
chr6,128963107,128963307,2
chr6,144953017,144953217,11
chr6,144952984,144953184,21
chr6,144952985,144953185,32
chr6,68162897,68163097,1
chr6,68162912,68163112,2
chr6,68162905,68163105,11
chr6,68162939,68163139,11
chr6,68162898,68163098,12
chr6,136477152,136477352,4
chr6,121108860,121109060,2
chr6,121108870,121109070,3
chr6,121108871,121109071,14
chr6,128807212,128807412,4
chr6,120529092,120529292,2
chr6,111108818,111109018,11
chr6,148165383,148165583,51
chr6,51510378,51510578,2
chr6,30357718,30357918,2
chr6,108830394,108830594,11
chr6,39451177,39451377,61
chr6,66319559,66319759,4
chr6,123362378,123362578,1
chr6,123362379,123362579,12
chr6,92745389,92745589,13
chr6,92745430,92745630,13
chr6,92745459,92745659,13
chr6,92745418,92745618,21
chr6,92745447,92745647,21
chr6,92745421,92745621,23
chr6,92745450,92745650,23
chr6,92745471,92745671,31
chr6,92745419,92745619,32
chr6,92745448,92745648,32
chr6,92745392,92745592,33
chr6,92745410,92745610,33
chr6,92745433,92745633,33
chr6,92745462,92745662,33
chr6,92745422,92745622,34
chr6,92745451,92745651,34
chr6,66319024,66319224,4
chr6,99474341,99474541,3
chr6,99474342,99474542,14
chr6,99474331,99474531,72
chr6,90010782,90010982,1
chr6,90010783,90010983,12
chr6,54736196,54736396,51
chr6,54736197,54736397,62
chr6,54736196,54736396,81
chr6,41118310,41118510,16
chr6,41118310,41118510,19
chr6,52191912,52192112,50
chr6,52191911,52192111,56
chr6,52211850,52212050,13
chr6,141630614,141630814,4
chr6,57570405,57570605,2
chr6,91767197,91767397,87
chr6,58758842,58759042,33
chr6,58758860,58759060,33
chr6,40440367,40440567,11
chr6,31201372,31201572,2
chr6,115854565,115854765,88
chr6,48083780,48083980,1
chr6,48083781,48083981,12
chr6,94691404,94691604,1
chr6,94691405,94691605,12
chr6,57306572,57306772,1
chr6,57306573,57306773,12
chr6,137456471,137456671,1
chr6,137456457,137456657,2
chr6,137456472,137456672,12
chr6,137456417,137456617,63
chr6,142876867,142877067,1
chr6,142876868,142877068,12
chr6,142876862,142877062,13
chr6,48697061,48697261,1
chr6,48697057,48697257,11
chr6,48697077,48697277,11
chr6,48697062,48697262,12
chr6,39241535,39241735,4
chr6,56916145,56916345,11
chr6,143990927,143991127,2
chr6,143990941,143991141,31
chr6,122759042,122759242,1
chr6,122759027,122759227,11
chr6,122759054,122759254,11
chr6,122759043,122759243,12
chr6,88419580,88419780,2
chr6,146521351,146521551,2
chr6,145980995,145981195,18
chr6,145980995,145981195,19
chr6,143957283,143957483,23
chr6,143957284,143957484,34
chr6,131569214,131569414,2
chr6,48718357,48718557,22
chr6,90740858,90741058,36
chr6,120111729,120111929,1
chr6,120111735,120111935,11
chr6,120111730,120111930,12
chr6,120111719,120111919,22
chr6,120111723,120111923,31
chr6,115544373,115544573,11
chr6,51209180,51209380,2
chr6,48747915,48748115,16
chr6,28421891,28422091,33
chr6,70804718,70804918,22
chr6,85966341,85966541,2
chr6,136898893,136899093,13
chr6,136898904,136899104,28
chr6,136898905,136899105,40
chr6,120467069,120467269,71
chr6,120467058,120467258,78
chr6,120467058,120467258,88
chr6,47877580,47877780,63
chr6,83095840,83096040,2
chr6,83095845,83096045,11
chr6,122602561,122602761,4
chr6,91109090,91109290,13
chr6,118139296,118139496,3
chr6,118139293,118139493,11
chr6,118139297,118139497,14
chr6,48738637,48738837,1
chr6,48738644,48738844,4
chr6,48738638,48738838,12
chr6,48738640,48738840,23
chr6,48738641,48738841,34
chr6,98633032,98633232,71
chr6,12315178,12315378,3
chr6,12315179,12315379,14
chr6,49318929,49319129,26
chr6,135417980,135418180,8
chr6,135417981,135418181,20
chr6,8649032,8649232,2
chr6,31114851,31115051,2
chr6,106768892,106769092,1
chr6,106768882,106769082,2
chr6,106768888,106769088,11
chr6,106768893,106769093,12
chr6,99665722,99665922,2
chr6,122527839,122528039,8
chr6,122527839,122528039,9
chr6,122527840,122528040,17
chr6,149366263,149366463,53
chr6,39592151,39592351,51
chr6,108098465,108098665,1
chr6,108098325,108098525,2
chr6,108098466,108098666,12
chr6,99379965,99380165,22
chr6,134700873,134701073,48
chr6,113661968,113662168,11
chr6,54737380,54737580,62
chr6,54737379,54737579,81
chr6,40471122,40471322,1
chr6,40471076,40471276,2
chr6,40471123,40471323,12
chr6,129234038,129234238,11
chr6,8505273,8505473,31
chr6,142917517,142917717,2
chr6,142917925,142918125,11
chr6,128766550,128766750,10
chr6,72553015,72553215,11
chr6,72553021,72553221,22
chr6,147042482,147042682,11
chr6,147042502,147042702,11
chr6,30510123,30510323,11
chr6,56924076,56924276,1
chr6,56924077,56924277,12
chr6,147475737,147475937,46
chr6,147475737,147475937,96
chr6,82921523,82921723,67
chr6,82921534,82921734,69
chr6,82921522,82921722,89
chr6,108536495,108536695,5
chr6,108536495,108536695,10
chr6,99050683,99050883,2
chr6,136828429,136828629,91
chr6,87502853,87503053,20
chr6,99395151,99395351,64
chr6,99395150,99395350,83
chr6,48707581,48707781,3
chr6,48707635,48707835,13
chr6,48707582,48707782,14
chr6,47920507,47920707,63
chr6,47920507,47920707,93
chr6,38534319,38534519,2
chr6,38534330,38534530,11
chr6,38534322,38534522,21
chr6,38534323,38534523,32
chr6,54681084,54681284,33
chr6,121272729,121272929,1
chr6,121272740,121272940,2
chr6,121272724,121272924,11
chr6,121272755,121272955,11
chr6,121272730,121272930,12
chr6,37055016,37055216,19
chr6,59412015,59412215,1
chr6,59412016,59412216,12
chr6,66895852,66896052,2
chr6,136463921,136464121,11
chr6,117900294,117900494,2
chr6,124885676,124885876,3
chr6,124885680,124885880,4
chr6,124885669,124885869,11
chr6,124885685,124885885,13
chr6,124885677,124885877,14
chr6,124885863,124886063,64
chr6,124885862,124886062,83
chr6,134898186,134898386,11
chr6,134898175,134898375,62
chr6,134898174,134898374,81
chr6,112695791,112695991,3
chr6,112695624,112695824,11
chr6,112695784,112695984,11
chr6,112695792,112695992,14
chr7,58568796,58568996,2
chr7,102284257,102284457,22
chr7,16285837,16286037,13
chr7,38226971,38227171,3
chr7,38226975,38227175,4
chr7,38226956,38227156,11
chr7,38226972,38227172,14
chr7,38226986,38227186,31
chr7,127089378,127089578,3
chr7,127089379,127089579,14
chr7,87287978,87288178,3
chr7,87287979,87288179,14
chr7,63207703,63207903,87
chr7,116409605,116409805,74
chr7,126619590,126619790,41
chr7,127089735,127089935,1
chr7,127089736,127089936,12
chr7,98571684,98571884,2
chr7,114069927,114070127,27
chr7,114069927,114070127,30
chr7,125420147,125420347,87
chr7,30184205,30184405,52
chr7,101288504,101288704,2
chr7,115753030,115753230,61
chr7,16618700,16618900,11
chr7,101869430,101869630,11
chr7,123371423,123371623,33
chr7,74703633,74703833,69
chr7,102686426,102686626,13
chr7,102686429,102686629,33
chr7,102686447,102686647,33
chr7,58696959,58697159,2
chr7,58696969,58697169,3
chr7,58696970,58697170,14
chr7,75774068,75774268,8
chr7,75774241,75774441,21
chr7,75774242,75774442,32
chr7,19300829,19301029,11
chr7,19300935,19301135,69
chr7,45573927,45574127,11
chr7,24963559,24963759,11
chr7,24963619,24963819,11
chr7,24963649,24963849,11
chr7,24963838,24964038,11
chr7,28677044,28677244,2
chr7,28677029,28677229,11
chr7,73518486,73518686,74
chr7,130518446,130518646,18
chr7,130518446,130518646,19
chr7,125634476,125634676,1
chr7,125634461,125634661,2
chr7,125634394,125634594,11
chr7,125634477,125634677,12
chr7,125634390,125634590,31
chr7,132772945,132773145,4
chr7,127144643,127144843,11
chr7,3290111,3290311,1
chr7,3290112,3290312,12
chr7,35127864,35128064,67
chr7,35127863,35128063,89
chr7,70488764,70488964,69
chr7,70488764,70488964,99
chr7,122025382,122025582,2
chr7,90473903,90474103,13
chr7,90473906,90474106,33
chr7,46606623,46606823,3
chr7,46606624,46606824,14
chr7,46606634,46606834,21
chr7,46606635,46606835,32
chr7,139233533,139233733,11
chr7,80181984,80182184,69
chr7,99041711,99041911,4
chr7,99041716,99041916,13
chr7,109959446,109959646,4
chr7,109959451,109959651,13
chr7,109959454,109959654,33
chr7,132785241,132785441,69
chr7,46389570,46389770,10
chr7,122920225,122920425,1
chr7,122920226,122920426,12
chr7,4501010,4501210,98
chr7,4501010,4501210,99
chr7,80672397,80672597,29
chr7,80672398,80672598,37
chr7,80672398,80672598,40
chr7,75795456,75795656,1
chr7,75795451,75795651,2
chr7,75795462,75795662,11
chr7,75795457,75795657,12
chr7,142056652,142056852,36
chr7,142056652,142056852,39
chr7,80210042,80210242,73
chr7,80210043,80210243,94
chr7,109951375,109951575,19
chr7,110109246,110109446,21
chr7,110109247,110109447,32
chr7,110636464,110636664,2
chr7,59293418,59293618,2
chr7,59293408,59293608,22
chr7,71721513,71721713,2
chr7,71721567,71721767,11
chr7,71721502,71721702,31
chr7,44548945,44549145,56
chr7,114093966,114094166,10
chr7,128374055,128374255,87
chr7,28392595,28392795,45
chr7,28392595,28392795,50
chr7,28392594,28392794,78
chr7,28392595,28392795,95
chr7,28392595,28392795,100
chr7,114139524,114139724,2
chr7,49741165,49741365,2
chr7,49741143,49741343,3
chr7,49741147,49741347,4
chr7,49741132,49741332,11
chr7,49741144,49741344,14
chr7,49741154,49741354,21
chr7,49741157,49741357,23
chr7,49741155,49741355,32
chr7,49741158,49741358,34
chr7,12962122,12962322,1
chr7,12962123,12962323,12
chr7,125551921,125552121,22
chr7,83412558,83412758,69
chr7,102337799,102337999,3
chr7,102337803,102338003,4
chr7,102337796,102337996,11
chr7,102337800,102338000,14
chr7,19381593,19381793,1
chr7,19381583,19381783,2
chr7,19381572,19381772,11
chr7,19381594,19381794,12
chr7,73583351,73583551,2
chr7,73583787,73583987,3
chr7,73583788,73583988,14
chr7,68275693,68275893,2
chr7,78895419,78895619,1
chr7,78895420,78895620,12
chr7,15946292,15946492,3
chr7,15946293,15946493,14
chr7,42505429,42505629,16
chr7,89338998,89339198,33
chr7,46838618,46838818,2
chr7,46838638,46838838,2
chr7,25205801,25206001,2
chr7,98580634,98580834,23
chr7,98580635,98580835,34
chr7,98580804,98581004,59
chr7,98580805,98581005,97
chr7,80765914,80766114,2
chr7,34388062,34388262,61
chr7,34388062,34388262,91
chr7,114479999,114480199,2
chr7,118855308,118855508,31
chr7,80232765,80232965,47
chr7,16053118,16053318,1
chr7,16053129,16053329,2
chr7,16053119,16053319,12
chr7,23326153,23326353,18
chr7,44815973,44816173,74
chr7,106529261,106529461,11
chr7,83649186,83649386,2
chr7,101466303,101466503,22
chr7,50990350,50990550,1
chr7,50990345,50990545,2
chr7,50990351,50990551,12
chr7,50990340,50990540,22
chr7,50990816,50991016,24
chr7,116334675,116334875,24
chr7,116334674,116334874,63
chr7,116334674,116334874,93
chr7,109518538,109518738,11
chr7,83884290,83884490,56
chr7,41633382,41633582,51
chr7,67951259,67951459,79
chr7,67951260,67951460,97
chr7,101970901,101971101,2
chr7,127876683,127876883,21
chr7,127876684,127876884,32
chr7,102250955,102251155,21
chr7,102250956,102251156,32
chr8,64447540,64447740,2
chr8,81572735,81572935,33
chr8,40075480,40075680,1
chr8,40075491,40075691,4
chr8,40075481,40075681,12
chr8,81075408,81075608,4
chr8,83736717,83736917,25
chr8,70980155,70980355,18
chr8,124947544,124947744,11
chr8,120724012,120724212,2
chr8,120724032,120724232,2
chr8,120724052,120724252,2
chr8,14897369,14897569,3
chr8,14897366,14897566,11
chr8,14897370,14897570,14
chr8,41043516,41043716,3
chr8,41043525,41043725,13
chr8,41043517,41043717,14
chr8,123796790,123796990,24
chr8,51225814,51226014,2
chr8,51225851,51226051,4
chr8,51225799,51225999,11
chr8,91255236,91255436,2
chr8,91255225,91255425,21
chr8,91255231,91255431,22
chr8,91255226,91255426,32
chr8,94956341,94956541,24
chr8,34938880,34939080,31
chr8,114438236,114438436,1
chr8,114438217,114438417,11
chr8,114438237,114438437,12
chr8,69952699,69952899,31
chr8,29463080,29463280,2
chr8,29463100,29463300,2
chr8,29463105,29463305,3
chr8,29463111,29463311,13
chr8,29463106,29463306,14
chr8,29463143,29463343,21
chr8,29463144,29463344,32
chr8,29463114,29463314,33
chr8,29463132,29463332,33
chr8,67689122,67689322,8
chr8,27253725,27253925,1
chr8,27253884,27254084,2
chr8,27253904,27254104,2
chr8,27253726,27253926,12
chr8,70720756,70720956,11
chr8,14009678,14009878,61
chr8,14009678,14009878,91
chr8,88619699,88619899,33
chr8,81774363,81774563,27
chr8,34149519,34149719,3
chr8,34149520,34149720,14
chr8,69270808,69271008,47
chr8,69270807,69271007,78
chr8,69270807,69271007,79
chr8,69270808,69271008,97
chr8,14012148,14012348,13
chr8,106687477,106687677,2
chr8,119897817,119898017,11
chr8,84128256,84128456,91
chr8,106007414,106007614,28
chr8,106007414,106007614,29
chr8,106007415,106007615,37
chr8,107449635,107449835,61
chr8,70653211,70653411,11
chr8,117474809,117475009,11
chr8,69088501,69088701,45
chr8,69088501,69088701,95
chr8,84800633,84800833,75
chr8,84800633,84800833,85
chr8,13338317,13338517,69
chr8,123113828,123114028,33
chr8,33599301,33599501,38
chr8,123027714,123027914,2
chr8,123027721,123027921,11
chr8,104218988,104219188,74
chr8,69208823,69209023,63
chr8,83742216,83742416,11
chr8,25632631,25632831,1
chr8,25632632,25632832,12
chr8,94372949,94373149,8
chr8,122865496,122865696,65
chr8,122865495,122865695,86
chr8,40972546,40972746,59
chr8,111821187,111821387,2
chr8,127500156,127500356,52
chr8,35679297,35679497,1
chr8,35679112,35679312,2
chr8,35679308,35679508,2
chr8,35679298,35679498,12
chr8,119586339,119586539,11
chr8,64826689,64826889,16
chr8,72303425,72303625,3
chr8,72303422,72303622,13
chr8,72303426,72303626,14
chr8,115726740,115726940,1
chr8,115726729,115726929,11
chr8,115726741,115726941,12
chr8,46755930,46756130,1
chr8,46755931,46756131,12
chr8,3170146,3170346,1
chr8,3170147,3170347,12
chr8,115190240,115190440,11
chr8,61283391,61283591,2
chr8,35677827,35678027,2
chr8,13869431,13869631,11
chr8,122917857,122918057,36
chr8,72272764,72272964,31
chr8,22780487,22780687,61
chr8,105745886,105746086,2
chr8,64770990,64771190,11
chr8,64771130,64771330,62
chr8,64771129,64771329,81
chr8,81743237,81743437,31
chr8,120736429,120736629,24
chr8,120736440,120736640,33
chr8,13974017,13974217,11
chr8,111056036,111056236,18
chr8,111056036,111056236,19
chr8,71371582,71371782,87
chr8,13601711,13601911,11
chr8,5864519,5864719,40
chr8,72160462,72160662,2
chr8,34146273,34146473,16
chr8,34146273,34146473,19
chr8,70672925,70673125,2
chr8,123042885,123043085,13
chr8,81491562,81491762,74
chr8,123858736,123858936,42
chr8,123858735,123858935,51
chr8,121949790,121949990,80
chr8,121949790,121949990,90
chr8,22808625,22808825,2
chr8,35634648,35634848,13
chr8,35634657,35634857,33
chr8,69996939,69997139,76
chr8,69996940,69997140,95
chr8,11636165,11636365,2
chr8,11636150,11636350,11
chr9,58280463,58280663,71
chr9,45421351,45421551,57
chr9,45421362,45421562,61
chr9,45421351,45421551,87
chr9,44020067,44020267,21
chr9,44020068,44020268,32
chr9,57351419,57351619,13
chr9,72381242,72381442,2
chr9,72381252,72381452,3
chr9,72381273,72381473,3
chr9,72381294,72381494,3
chr9,72381332,72381532,3
chr9,72381371,72381571,3
chr9,72381253,72381453,14
chr9,72381274,72381474,14
chr9,72381295,72381495,14
chr9,72381333,72381533,14
chr9,72381372,72381572,14
chr9,72381308,72381508,21
chr9,72381263,72381463,22
chr9,72381284,72381484,22
chr9,72381305,72381505,22
chr9,72381361,72381561,22
chr9,72381382,72381582,22
chr9,72381297,72381497,23
chr9,72381343,72381543,24
chr9,72381309,72381509,32
chr9,72381298,72381498,34
chr9,96370025,96370225,54
chr9,40636022,40636222,2
chr9,40636043,40636243,11
chr9,42244096,42244296,2
chr9,118488910,118489110,1
chr9,118488906,118489106,11
chr9,118488911,118489111,12
chr9,72092413,72092613,24
chr9,90135636,90135836,1
chr9,90135619,90135819,11
chr9,90135644,90135844,11
chr9,90135637,90135837,12
chr9,123450326,123450526,2
chr9,50699437,50699637,23
chr9,50699438,50699638,34
chr9,113706190,113706390,63
chr9,118487858,118488058,11
chr9,114527277,114527477,47
chr9,114527276,114527476,58
chr9,114527276,114527476,59
chr9,41153988,41154188,2
chr9,41153999,41154199,11
chr9,123241265,123241465,2
chr9,123241259,123241459,11
chr9,69070126,69070326,21
chr9,69070131,69070331,29
chr9,69070127,69070327,32
chr9,69070132,69070332,37
chr9,114452576,114452776,10
chr9,13561814,13562014,7
chr9,56075992,56076192,30
chr9,62349599,62349799,23
chr9,62349600,62349800,34
chr9,78039024,78039224,72
chr9,41097649,41097849,1
chr9,41097645,41097845,2
chr9,41097638,41097838,11
chr9,41097650,41097850,12
chr9,87613352,87613552,29
chr9,87613353,87613553,37
chr9,90251220,90251420,2
chr9,40744488,40744688,16
chr9,40744267,40744467,23
chr9,40744268,40744468,34
chr9,17645094,17645294,11
chr9,17645372,17645572,72
chr9,45048567,45048767,2
chr9,46154541,46154741,18
chr9,69073552,69073752,72
chr9,65680931,65681131,1
chr9,65680932,65681132,12
chr9,65681001,65681201,13
chr9,121675089,121675289,1
chr9,121675090,121675290,12
chr9,64050095,64050295,66
chr9,9326603,9326803,2
chr9,9326645,9326845,3
chr9,9326646,9326846,14
chr9,35495750,35495950,11
chr9,115526297,115526497,79
chr9,54612598,54612798,2
chr9,121831237,121831437,57
chr9,121831237,121831437,87
chr9,106447197,106447397,62
chr9,106447185,106447385,69
chr9,106447196,106447396,81
chr9,75402116,75402316,28
chr9,75402116,75402316,29
chr9,75402117,75402317,37
chr9,75402117,75402317,40
chr9,80332053,80332253,33
chr9,80332071,80332271,33
chr9,44029897,44030097,4
chr9,40997012,40997212,11
chr9,66887994,66888194,33
chr9,44581508,44581708,2
chr9,118390745,118390945,2
chr9,50324660,50324860,61
chr9,117400671,117400871,13
chr9,72097127,72097327,87
chr9,44954388,44954588,31
chr9,123785106,123785306,2
chr9,123785096,123785296,22
chr9,41044945,41045145,2
chr9,41044963,41045163,2
chr9,114496275,114496475,2
chr9,106789302,106789502,11
chr9,32350296,32350496,11
chr9,32350316,32350516,11
chr9,77430862,77431062,1
chr9,77430863,77431063,12
chr9,120091709,120091909,11
chr9,75645441,75645641,33
chr9,69297738,69297938,1
chr9,69297739,69297939,12
chr9,32499809,32500009,2
chr9,65524099,65524299,21
chr9,65524100,65524300,32
chr9,94691962,94692162,11
chr9,61983597,61983797,11
chr9,42032767,42032967,88
chr9,116366392,116366592,62
chr9,116366391,116366591,71
chr9,116366391,116366591,81
chr9,116366392,116366592,92
chr9,108079294,108079494,64
chr9,108079293,108079493,83
chr9,63873574,63873774,1
chr9,63873569,63873769,2
chr9,63873608,63873808,2
chr9,63873585,63873785,3
chr9,63873602,63873802,11
chr9,63873575,63873775,12
chr9,63873586,63873786,14
chr9,63873597,63873797,31
chr9,21221319,21221519,67
chr9,21221318,21221518,79
chr9,21221318,21221518,89
chr9,120583238,120583438,97
chr9,25197026,25197226,16
chr9,44720667,44720867,52
chr9,44720667,44720867,82
chr9,88956837,88957037,13
chr9,124132975,124133175,69
chr9,7893173,7893373,99
chr9,40423935,40424135,61
chr9,21320436,21320636,1
chr9,21320437,21320637,12
chr9,66706109,66706309,23
chr9,66706110,66706310,34
chr9,56937142,56937342,4
chr9,32592127,32592327,2
chr9,53248578,53248778,2
chr9,40424793,40424993,1
chr9,40424783,40424983,2
chr9,40424620,40424820,11
chr9,40424794,40424994,12
chr9,77916955,77917155,11
chr9,14010155,14010355,2
chr9,14010162,14010362,11
chr9,116122791,116122991,13
chr9,116122806,116123006,33
chr9,119981790,119981990,93
chr9,96696384,96696584,11
chr9,104063119,104063319,11
chr9,15045664,15045864,3
chr9,15045670,15045870,13
chr9,15045665,15045865,14
chr9,15045673,15045873,33
chr9,70496650,70496850,11
chr9,107295945,107296145,2
chr9,27029979,27030179,50
chr9,27029978,27030178,56
chr9,45138403,45138603,3
chr9,45138404,45138604,14
chr9,90125846,90126046,2
chr9,32928470,32928670,11
chr9,32941966,32942166,11
chr9,90269132,90269332,7
chr9,90269132,90269332,10
chr9,120127119,120127319,2
chr9,89199146,89199346,13
chr9,61914182,61914382,75
chr9,74003420,74003620,1
chr9,74003425,74003625,2
chr9,74003405,74003605,11
chr9,74003421,74003621,12
chr9,7873345,7873545,2
chr9,7873334,7873534,11
chr9,90113673,90113873,54
chr9,116176089,116176289,11
chr10,98728721,98728921,7
chr10,91270821,91271021,2
chr10,91270826,91271026,3
chr10,91270827,91271027,14
chr10,63244738,63244938,77
chr10,63244738,63244938,80
chr10,19887603,19887803,69
chr10,68140105,68140305,2
chr10,20290393,20290593,2
chr10,17716303,17716503,88
chr10,71363549,71363749,19
chr10,96325164,96325364,11
chr10,14043425,14043625,69
chr10,59571101,59571301,3
chr10,59571102,59571302,14
chr10,97345780,97345980,2
chr10,95357933,95358133,1
chr10,95357934,95358134,12
chr10,68204639,68204839,11
chr10,68204729,68204929,31
chr10,93158509,93158709,1
chr10,93158499,93158699,2
chr10,93158565,93158765,2
chr10,93158488,93158688,11
chr10,93158521,93158721,11
chr10,93158510,93158710,12
chr10,93158533,93158733,13
chr10,93158517,93158717,31
chr10,67565715,67565915,13
chr10,67565720,67565920,21
chr10,67565721,67565921,32
chr10,127937585,127937785,1
chr10,127937586,127937786,12
chr10,70039975,70040175,58
chr10,70039976,70040176,100
chr10,67657412,67657612,33
chr10,116930740,116930940,87
chr10,117833949,117834149,59
chr10,97333822,97334022,11
chr10,96240538,96240738,11
chr10,18983697,18983897,11
chr10,26139447,26139647,23
chr10,26139427,26139627,33
chr10,26139448,26139648,34
chr10,117959507,117959707,11
chr10,117959527,117959727,11
chr10,39774258,39774458,11
chr10,127512847,127513047,18
chr10,127512847,127513047,19
chr10,117894836,117895036,2
chr10,117894624,117894824,55
chr10,34735810,34736010,18
chr10,34735810,34736010,19
chr10,93868623,93868823,3
chr10,93868624,93868824,14
chr10,93541612,93541812,1
chr10,93541613,93541813,12
chr10,95255373,95255573,23
chr10,95255374,95255574,34
chr10,114363835,114364035,11
chr10,125717016,125717216,1
chr10,125717017,125717217,12
chr10,17550201,17550401,1
chr10,17550207,17550407,2
chr10,17550202,17550402,12
chr10,77021538,77021738,27
chr10,77021538,77021738,30
chr10,93159674,93159874,3
chr10,93159675,93159875,14
chr10,42219079,42219279,84
chr10,91188166,91188366,33
chr10,128284183,128284383,21
chr10,128284184,128284384,32
chr10,12524356,12524556,11
chr10,121297468,121297668,80
chr10,41614430,41614630,82
chr10,81329244,81329444,31
chr10,127150388,127150588,2
chr10,96204114,96204314,2
chr10,82909317,82909517,2
chr10,82909328,82909528,11
chr10,95699034,95699234,72
chr10,95699034,95699234,82
chr10,85161788,85161988,24
chr10,118172632,118172832,7
chr10,58370299,58370499,2
chr10,119294672,119294872,1
chr10,119294677,119294877,2
chr10,119294916,119295116,2
chr10,119294673,119294873,12
chr10,4206634,4206834,11
chr10,4206654,4206854,11
chr10,117940421,117940621,2
chr10,117940441,117940641,2
chr10,105393071,105393271,11
chr10,67068847,67069047,11
chr10,67069044,67069244,27
chr10,67069044,67069244,30
chr10,67069045,67069245,33
chr10,78605051,78605251,2
chr10,78605071,78605271,2
chr10,78605221,78605421,61
chr10,78605221,78605421,91
chr10,19094152,19094352,11
chr10,63386361,63386561,3
chr10,63386362,63386562,14
chr10,63386350,63386550,21
chr10,63386356,63386556,24
chr10,63386351,63386551,32
chr10,63386327,63386527,33
chr10,63386345,63386545,33
chr10,63386373,63386573,33
chr10,20281338,20281538,1
chr10,20281339,20281539,12
chr10,42862250,42862450,3
chr10,42862251,42862451,14
chr10,80590252,80590452,45
chr10,80590251,80590451,58
chr10,21419601,21419801,11
chr10,128409537,128409737,61
chr10,128409537,128409737,91
chr10,10320873,10321073,2
chr10,10320893,10321093,2
chr10,10320854,10321054,11
chr10,10321006,10321206,21
chr10,10320975,10321175,22
chr10,10321007,10321207,32
chr10,12688792,12688992,33
chr10,12688810,12689010,33
chr10,12688828,12689028,33
chr10,12688933,12689133,33
chr10,12688975,12689175,33
chr10,12689026,12689226,33
chr10,12689044,12689244,33
chr10,12689062,12689262,33
chr10,12689080,12689280,33
chr10,12689098,12689298,33
chr10,12689116,12689316,33
chr10,94426401,94426601,53
chr10,94426402,94426602,64
chr10,94426401,94426601,83
chr10,37232219,37232419,62
chr10,37232218,37232418,81
chr10,26358685,26358885,36
chr10,19494306,19494506,11
chr10,19494799,19494999,98
chr10,99262844,99263044,2
chr10,81357227,81357427,2
chr10,111226714,111226914,4
chr10,118766335,118766535,11
chr10,99416972,99417172,22
chr10,127107953,127108153,11
chr10,34110993,34111193,23
chr10,34110994,34111194,34
chr10,95261187,95261387,2
chr10,28667952,28668152,4
chr10,28668028,28668228,54
chr10,28668028,28668228,84
chr10,42897677,42897877,11
chr10,13868471,13868671,2
chr10,80695457,80695657,21
chr10,80695458,80695658,32
chr10,19188731,19188931,62
chr10,19188730,19188930,81
chr10,77258844,77259044,24
chr10,117925896,117926096,1
chr10,117925897,117926097,12
chr10,93540402,93540602,11
chr10,42962148,42962348,74
chr10,26799310,26799510,2
chr10,96374022,96374222,36
chr10,61520033,61520233,11
chr10,79984790,79984990,2
chr10,13193285,13193485,1
chr10,13193296,13193496,2
chr10,13193286,13193486,12
chr10,116565469,116565669,11
chr10,121263488,121263688,15
chr10,81017257,81017457,61
chr10,81017257,81017457,91
chr10,41887830,41888030,11
chr10,19116734,19116934,18
chr10,19116734,19116934,19
chr10,19185940,19186140,2
chr10,39612582,39612782,2
chr10,96409367,96409567,11
chr10,96409359,96409559,21
chr10,96409356,96409556,22
chr10,96409363,96409563,31
chr10,96409360,96409560,32
chr10,68238398,68238598,1
chr10,68238677,68238877,1
chr10,68238683,68238883,2
chr10,68238701,68238901,4
chr10,68238399,68238599,12
chr10,68238678,68238878,12
chr10,85128566,85128766,31
chr10,8505662,8505862,38
