chr,start,end,group
chr4,106279070,106279270,22
chr4,106279058,106279258,24
chr4,106840335,106840535,62
chr4,106840336,106840536,81
chr4,106910145,106910345,20
chr4,107197475,107197675,23
chr4,107197474,107197674,34
chr4,107892623,107892823,1
chr4,107892639,107892839,2
chr4,107892622,107892822,12
chr4,107892701,107892901,79
chr4,108071073,108071273,22
chr4,108071070,108071270,24
chr4,108071078,108071278,31
chr4,108301397,108301597,1
chr4,108301396,108301596,12
chr4,108301394,108301594,23
chr4,108301393,108301593,34
chr4,108319576,108319776,2
chr4,108319127,108319327,11
chr4,108319132,108319332,21
chr4,108319131,108319331,32
chr4,108832694,108832894,5
chr4,111720992,111721192,29
chr4,111720991,111721191,37
chr4,115058957,115059157,2
chr4,115058945,115059145,22
chr4,115058939,115059139,24
chr4,115838552,115838752,2
chr4,117126182,117126382,13
chr4,117182672,117182872,11
chr4,117190556,117190756,1
chr4,117190551,117190751,11
chr4,117190555,117190755,12
chr4,117189001,117189201,22
chr4,117188998,117189198,24
chr4,117189006,117189206,31
chr4,117201890,117202090,2
chr4,117202281,117202481,11
chr4,117202611,117202811,61
chr4,120925415,120925615,7
chr4,123576506,123576706,30
chr4,126212378,126212578,2
chr4,127061223,127061423,2
chr4,127061217,127061417,11
chr4,128711916,128712116,27
chr4,128981042,128981242,92
chr4,129034896,129035096,13
chr4,129034891,129035091,71
chr4,129034890,129035090,92
chr4,129059065,129059265,11
chr4,129571083,129571283,11
chr4,129571072,129571272,22
chr4,129898889,129899089,21
chr4,129898888,129899088,32
chr4,129914304,129914504,72
chr4,130774282,130774482,1
chr4,130774281,130774481,12
chr4,130908944,130909144,22
chr4,132033246,132033446,79
chr4,132039878,132040078,73
chr4,132715825,132716025,22
chr4,132715813,132716013,24
chr4,132732629,132732829,1
chr4,132732628,132732828,12
chr4,132749118,132749318,42
chr4,132749119,132749319,71
chr4,133051077,133051277,40
chr4,133096778,133096978,13
chr4,133162715,133162915,2
chr4,133169507,133169707,31
chr4,133169453,133169653,62
chr4,133169454,133169654,81
chr4,133277783,133277983,8
chr4,133278309,133278509,11
chr4,133277782,133277982,20
chr4,133354253,133354453,22
chr4,133354474,133354674,22
chr4,133354459,133354659,24
chr4,133626602,133626802,2
chr4,133625265,133625465,18
chr4,133625265,133625465,19
chr4,133752987,133753187,24
chr4,133800577,133800777,3
chr4,133800576,133800776,14
chr4,133805688,133805888,22
chr4,133805664,133805864,24
chr4,133805682,133805882,24
chr4,133842918,133843118,23
chr4,133842917,133843117,34
chr4,133844793,133844993,21
chr4,133844792,133844992,32
chr4,134096501,134096701,62
chr4,134096502,134096702,81
chr4,134106208,134106408,23
chr4,134106207,134106407,34
chr4,134106802,134107002,36
chr4,134118514,134118714,33
chr4,134469223,134469423,22
chr4,134495582,134495782,11
chr4,134494434,134494634,33
chr4,134915100,134915300,13
chr4,134919926,134920126,11
chr4,134917678,134917878,74
chr4,134917678,134917878,84
chr4,135079382,135079582,2
chr4,135148937,135149137,18
chr4,135154711,135154911,8
chr4,135154711,135154911,9
chr4,135154710,135154910,17
chr4,135203047,135203247,1
chr4,135203019,135203219,2
chr4,135203046,135203246,12
chr4,135248716,135248916,1
chr4,135248715,135248915,12
chr4,135439530,135439730,11
chr4,135610244,135610444,24
chr4,135610262,135610462,24
chr4,135954301,135954501,7
chr4,135954658,135954858,11
chr4,135954281,135954481,21
chr4,135954219,135954419,22
chr4,135954275,135954475,22
chr4,135954210,135954410,24
chr4,135954269,135954469,24
chr4,135954280,135954480,32
chr4,135973657,135973857,11
chr4,136089241,136089441,30
chr4,136100113,136100313,66
chr4,136100113,136100313,69
chr4,136123233,136123433,23
chr4,136123232,136123432,34
chr4,136152134,136152334,36
chr4,137358237,137358437,11
chr4,137357877,137358077,21
chr4,137358072,137358272,31
chr4,137357876,137358076,32
chr4,137387771,137387971,1
chr4,137387770,137387970,12
chr4,137641656,137641856,2
chr4,137866300,137866500,43
chr4,138107809,138108009,2
chr4,138107431,138107631,24
chr4,138107449,138107649,24
chr4,138107467,138107667,24
chr4,139214491,139214691,18
chr4,139214468,139214668,33
chr4,139242046,139242246,36
chr4,139242046,139242246,39
chr4,139329211,139329411,24
chr4,139329232,139329432,24
chr4,140701404,140701604,10
chr4,140952265,140952465,11
chr4,143171952,143172152,70
chr4,145019380,145019580,7
chr4,145210759,145210959,2
chr4,145210748,145210948,11
chr4,145210349,145210549,13
chr4,147975491,147975691,2
chr4,147975427,147975627,24
chr4,147975480,147975680,31
chr4,148509705,148509905,1
chr4,148509694,148509894,11
chr4,148509704,148509904,12
chr4,148657792,148657992,33
chr4,149433028,149433228,4
chr4,149433007,149433207,22
chr4,149433061,149433261,22
chr4,149433004,149433204,24
chr4,149433040,149433240,24
chr4,149433058,149433258,24
chr4,149470036,149470236,1
chr4,149470024,149470224,2
chr4,149470035,149470235,12
chr4,149486057,149486257,21
chr4,149486056,149486256,32
chr4,149665247,149665447,58
chr4,149665247,149665447,59
chr4,149665246,149665446,67
chr4,149665247,149665447,88
chr4,149665247,149665447,89
chr4,149665246,149665446,97
chr4,149711040,149711240,13
chr4,149871857,149872057,18
chr4,149871857,149872057,19
chr4,150253951,150254151,4
chr4,150253946,150254146,11
chr4,150253963,150254163,24
chr4,150540028,150540228,31
chr4,150539868,150540068,73
chr4,150545433,150545633,2
chr4,150552710,150552910,53
chr4,150552709,150552909,94
chr4,150558303,150558503,11
chr4,150584410,150584610,3
chr4,150584409,150584609,14
chr4,150587945,150588145,11
chr4,150594025,150594225,1
chr4,150594020,150594220,2
chr4,150594059,150594259,2
chr4,150594014,150594214,11
chr4,150594024,150594224,12
chr4,150937931,150938131,2
chr4,150937924,150938124,11
chr4,150939873,150940073,87
chr4,152154285,152154485,1
chr4,152154289,152154489,3
chr4,152154274,152154474,11
chr4,152154284,152154484,12
chr4,152154288,152154488,14
chr4,152188974,152189174,65
chr4,152448883,152449083,52
chr4,154928901,154929101,1
chr4,154928968,154929168,1
chr4,154928974,154929174,7
chr4,154928974,154929174,10
chr4,154928963,154929163,11
chr4,154928900,154929100,12
chr4,154928967,154929167,12
chr4,154928973,154929173,13
chr4,155306839,155307039,56
chr4,155306839,155307039,59
chr4,155306838,155307038,97
chr4,155306838,155307038,100
chr4,155881138,155881338,24
chr4,155881156,155881356,24
chr4,156201622,156201822,2
chr4,156201598,156201798,11
chr5,3340737,3340937,6
chr5,3343520,3343720,50
chr5,3544623,3544823,13
chr5,3894177,3894377,2
chr5,3894165,3894365,62
chr5,3894166,3894366,71
chr5,3894166,3894366,81
chr5,4911965,4912165,2
chr5,8669845,8670045,4
chr5,8669484,8669684,19
chr5,20238295,20238495,24
chr5,20238334,20238534,24
chr5,20238352,20238552,24
chr5,20238370,20238570,24
chr5,20952328,20952528,11
chr5,20955671,20955871,11
chr5,21255151,21255351,1
chr5,21255150,21255350,12
chr5,21785260,21785460,2
chr5,22360643,22360843,28
chr5,22360642,22360842,40
chr5,23268395,23268595,22
chr5,23268365,23268565,24
chr5,23268383,23268583,24
chr5,23351300,23351500,62
chr5,23351301,23351501,71
chr5,23351301,23351501,81
chr5,23351300,23351500,92
chr5,23719353,23719553,87
chr5,23844177,23844377,23
chr5,23844176,23844376,34
chr5,28317090,28317290,23
chr5,28317089,28317289,34
chr5,30667142,30667342,2
chr5,31065087,31065287,4
chr5,31065082,31065282,13
chr5,31065114,31065314,22
chr5,31065093,31065293,24
chr5,31065111,31065311,24
chr5,31226770,31226970,62
chr5,31226771,31226971,71
chr5,31226771,31226971,81
chr5,31602169,31602369,42
chr5,32130715,32130915,24
chr5,32130733,32130933,24
chr5,32479187,32479387,2
chr5,32713876,32714076,91
chr5,32996133,32996333,2
chr5,32996145,32996345,3
chr5,32996193,32996393,4
chr5,32996144,32996344,14
chr5,32996162,32996362,22
chr5,32996153,32996353,24
chr5,32996199,32996399,24
chr5,33681599,33681799,21
chr5,33681598,33681798,32
chr5,36570728,36570928,100
chr5,37011583,37011783,22
chr5,37011559,37011759,24
chr5,37011577,37011777,24
chr5,37052623,37052823,1
chr5,37051355,37051555,2
chr5,37052622,37052822,12
chr5,43841658,43841858,72
chr5,44226972,44227172,59
chr5,44226971,44227171,67
chr5,44226972,44227172,89
chr5,44226971,44227171,97
chr5,45864929,45865129,22
chr5,45864911,45865111,24
chr5,52125743,52125943,24
chr5,52782687,52782887,4
chr5,54101295,54101495,87
chr5,57869681,57869881,4
chr5,57869652,57869852,22
chr5,57869687,57869887,24
chr5,57869705,57869905,24
chr5,62437832,62438032,24
chr5,62437850,62438050,24
chr5,62751644,62751844,67
chr5,62751645,62751845,89
chr5,63834179,63834379,22
chr5,63834161,63834361,24
chr5,63834072,63834272,44
chr5,64023993,64024193,1
chr5,64023992,64024192,12
chr5,64023982,64024182,31
chr5,64092623,64092823,82
chr5,64109899,64110099,22
chr5,64109887,64110087,24
chr5,64371167,64371367,2
chr5,64377585,64377785,2
chr5,64485611,64485811,1
chr5,64485610,64485810,12
chr5,64485879,64486079,36
chr5,64487486,64487686,16
chr5,64487486,64487686,19
chr5,64488619,64488819,69
chr5,64518782,64518982,11
chr5,64676324,64676524,7
chr5,64717269,64717469,1
chr5,64717274,64717474,11
chr5,64717268,64717468,12
chr5,64806259,64806459,11
chr5,64814266,64814466,96
chr5,64814266,64814466,99
chr5,64814904,64815104,2
chr5,64819418,64819618,8
chr5,64923615,64923815,1
chr5,64923619,64923819,11
chr5,64923614,64923814,12
chr5,64960229,64960429,1
chr5,64960228,64960428,12
chr5,64960215,64960415,13
chr5,64960233,64960433,22
chr5,64960225,64960425,31
chr5,65344283,65344483,13
chr5,65344023,65344223,22
chr5,65344315,65344515,22
chr5,65343955,65344155,23
chr5,65344288,65344488,24
chr5,65344306,65344506,24
chr5,65344280,65344480,33
chr5,65343954,65344154,34
chr5,65765405,65765605,11
chr5,65849662,65849862,31
chr5,65869420,65869620,9
chr5,65869419,65869619,17
chr5,65898252,65898452,31
chr5,66075080,66075280,2
chr5,66162759,66162959,24
chr5,66162780,66162980,24
chr5,66162798,66162998,24
chr5,66199962,66200162,67
chr5,66199963,66200163,79
chr5,66199963,66200163,89
chr5,67447858,67448058,11
chr5,67447853,67448053,21
chr5,67447269,67447469,24
chr5,67447296,67447496,24
chr5,67447314,67447514,24
chr5,67447344,67447544,24
chr5,67447852,67448052,32
chr5,67652936,67653136,24
chr5,67652954,67653154,24
chr5,69556440,69556640,2
chr5,69556446,69556646,11
chr5,71683725,71683925,22
chr5,71683686,71683886,24
chr5,71683704,71683904,24
chr5,71683722,71683922,24
chr5,71692387,71692587,22
chr5,71692351,71692551,24
chr5,71692369,71692569,24
chr5,72161053,72161253,42
chr5,72161054,72161254,51
chr5,72622057,72622257,64
chr5,72622058,72622258,83
chr5,72743180,72743380,67
chr5,72743180,72743380,70
chr5,72743181,72743381,89
chr5,72751715,72751915,24
chr5,72762659,72762859,24
chr5,72881649,72881849,11
chr5,72881639,72881839,21
chr5,72881615,72881815,24
chr5,72881633,72881833,24
chr5,72881644,72881844,31
chr5,72881638,72881838,32
chr5,73237880,73238080,2
chr5,73237475,73237675,31
chr5,75045249,75045449,2
chr5,76975151,76975351,54
chr5,88566031,88566231,13
chr5,88765393,88765593,31
chr5,89090462,89090662,11
chr5,92247384,92247584,24
chr5,92348912,92349112,72
chr5,92491631,92491831,2
chr5,93263799,93263999,22
chr5,93263785,93263985,23
chr5,93263784,93263984,34
chr5,96170028,96170228,24
chr5,96170046,96170246,24
chr5,96918927,96919127,11
chr5,96958063,96958263,4
chr5,96958051,96958251,22
chr5,96958078,96958278,22
chr5,96957985,96958185,24
chr5,96958039,96958239,24
chr5,96958057,96958257,24
chr5,97930134,97930334,1
chr5,97930141,97930341,2
chr5,97930133,97930333,12
chr5,97930113,97930313,22
chr5,97930119,97930319,24
chr5,97930130,97930330,31
chr5,98025338,98025538,21
chr5,98025299,98025499,24
chr5,98025317,98025517,24
chr5,98025337,98025537,32
chr5,100526230,100526430,18
chr5,100875475,100875675,72
chr5,100875475,100875675,82
chr5,103360836,103361036,3
chr5,103360835,103361035,14
chr5,103378211,103378411,1
chr5,103378199,103378399,2
chr5,103378179,103378379,3
chr5,103378210,103378410,12
chr5,103378178,103378378,14
chr5,103378196,103378396,21
chr5,103378192,103378392,31
chr5,103378195,103378395,32
chr5,103760660,103760860,13
chr5,104007718,104007918,6
chr5,104007717,104007917,20
chr5,105040306,105040506,3
chr5,105040305,105040505,14
chr5,105040317,105040517,24
chr5,105040335,105040535,24
chr5,105102261,105102461,24
chr5,105110600,105110800,1
chr5,105110599,105110799,12
chr5,105442126,105442326,24
chr5,105442144,105442344,24
chr5,105443529,105443729,71
chr5,107259334,107259534,22
chr5,107259325,107259525,24
chr5,107772537,107772737,2
chr5,107926080,107926280,2
chr5,107926117,107926317,2
chr5,107926099,107926299,11
chr5,107926123,107926323,11
chr5,107932685,107932885,61
chr5,109796704,109796904,3
chr5,109796703,109796903,14
chr5,110135206,110135406,2
chr5,110807923,110808123,13
chr5,111160325,111160525,3
chr5,111160324,111160524,14
chr5,112273872,112274072,4
chr5,112291791,112291991,21
chr5,112291790,112291990,32
chr5,113736053,113736253,28
chr5,113823936,113824136,3
chr5,113823935,113824135,14
chr5,113823950,113824150,22
chr5,113823947,113824147,24
chr5,113830758,113830958,61
chr5,113831007,113831207,69
chr5,113833443,113833643,2
chr5,113833458,113833658,11
chr5,113831815,113832015,82
chr5,114198715,114198915,69
chr5,114199221,114199421,36
chr5,114378486,114378686,24
chr5,114891363,114891563,21
chr5,114891362,114891562,32
chr5,116028696,116028896,2
chr5,117163076,117163276,24
chr5,118477828,118478028,1
chr5,118478453,118478653,11
chr5,118477827,118478027,12
chr5,119360111,119360311,3
chr5,119360110,119360310,14
chr5,120100651,120100851,24
chr5,120100669,120100869,24
chr5,120648459,120648659,11
chr5,120669717,120669917,63
chr5,120694054,120694254,69
chr5,121095401,121095601,24
chr5,121112763,121112963,3
chr5,121112805,121113005,11
chr5,121112762,121112962,14
chr5,121112834,121113034,22
chr5,121838322,121838522,1
chr5,121838841,121839041,11
chr5,121838321,121838521,12
chr5,122228461,122228661,2
chr5,122265211,122265411,11
chr5,122394091,122394291,1
chr5,122394085,122394285,11
chr5,122394090,122394290,12
chr5,122646898,122647098,13
chr5,122733596,122733796,2
chr5,122733079,122733279,11
chr5,122733603,122733803,18
chr5,122745420,122745620,22
chr5,123040366,123040566,2
chr5,123126970,123127170,11
chr5,123128611,123128811,8
chr5,123244405,123244605,22
chr5,123244390,123244590,24
chr5,123974245,123974445,77
chr5,124111206,124111406,70
chr5,124111207,124111407,88
chr5,124232846,124233046,67
chr5,124232847,124233047,89
chr5,124426186,124426386,31
chr5,125152242,125152442,21
chr5,125152241,125152441,32
chr5,125205630,125205830,4
chr5,134189070,134189270,2
chr5,134189094,134189294,2
chr5,134207073,134207273,21
chr5,134207072,134207272,32
chr5,134253107,134253307,1
chr5,134253106,134253306,12
chr5,134324377,134324577,1
chr5,134324376,134324576,12
chr5,134331467,134331667,24
chr5,134332937,134333137,13
chr5,134333327,134333527,62
chr5,134333328,134333528,81
chr5,134552601,134552801,18
chr5,134552601,134552801,19
chr5,135632328,135632528,2
chr5,136149764,136149964,69
chr5,137787304,137787504,2
chr5,138172464,138172664,11
chr5,138626916,138627116,22
chr5,138626898,138627098,24
chr5,139166475,139166675,21
chr5,139166474,139166674,32
chr5,140321886,140322086,1
chr5,140321694,140321894,11
chr5,140321885,140322085,12
chr5,140702379,140702579,11
chr5,140869019,140869219,69
chr5,140872286,140872486,23
chr5,140872285,140872485,34
chr5,142039909,142040109,87
chr5,142439665,142439865,21
chr5,142439664,142439864,32
chr5,142927126,142927326,11
chr5,142929528,142929728,13
chr5,143669794,143669994,1
chr5,143669793,143669993,12
chr5,143669838,143670038,13
chr5,143975831,143976031,2
chr5,143975810,143976010,4
chr5,143975837,143976037,22
chr5,144015031,144015231,2
chr5,144015265,144015465,22
chr5,144015244,144015444,24
chr5,144015262,144015462,24
chr5,144221946,144222146,13
chr5,145232448,145232648,22
chr5,145232439,145232639,24
chr5,146829444,146829644,2
chr5,147323561,147323761,2
chr5,147323858,147324058,24
chr5,147323876,147324076,24
chr5,147449029,147449229,2
chr5,147448439,147448639,11
chr5,149010198,149010398,21
chr5,149010189,149010389,22
chr5,149010174,149010374,24
chr5,149010197,149010397,32
chr5,149016553,149016753,2
chr5,149016573,149016773,2
chr5,149016678,149016878,11
chr5,149080054,149080254,22
chr5,149368466,149368666,2
chr5,149526878,149527078,2
chr5,150274850,150275050,4
chr5,150275038,150275238,4
chr5,150275026,150275226,22
chr5,150275080,150275280,23
chr5,150275234,150275434,23
chr5,150274865,150275065,24
chr5,150274937,150275137,24
chr5,150275050,150275250,24
chr5,150275091,150275291,24
chr5,150275216,150275416,24
chr5,150275079,150275279,34
chr5,150275233,150275433,34
chr6,3447240,3447440,24
chr6,3814481,3814681,28
chr6,5392818,5393018,24
chr6,5392836,5393036,24
chr6,5392854,5393054,24
chr6,8505389,8505589,31
chr6,12038229,12038429,43
chr6,12081191,12081391,11
chr6,12081447,12081647,33
chr6,12315427,12315627,72
chr6,21200698,21200898,11
chr6,21950163,21950363,19
chr6,22424255,22424455,13
chr6,28352271,28352471,2
chr6,28352280,28352480,22
chr6,28385279,28385479,21
chr6,28385278,28385478,32
chr6,28484256,28484456,13
chr6,29283624,29283824,4
chr6,29283722,29283922,4
chr6,29283830,29284030,4
chr6,29283642,29283842,22
chr6,29283740,29283940,22
chr6,29283848,29284048,22
chr6,29283639,29283839,24
chr6,29283737,29283937,24
chr6,29283845,29284045,24
chr6,29287095,29287295,11
chr6,29467682,29467882,52
chr6,29853233,29853433,71
chr6,29861102,29861302,24
chr6,29861120,29861320,24
chr6,30049000,30049200,3
chr6,30048999,30049199,14
chr6,30053167,30053367,29
chr6,30053166,30053366,37
chr6,30053166,30053366,40
chr6,30323010,30323210,1
chr6,30323009,30323209,12
chr6,30323045,30323245,22
chr6,30323042,30323242,24
chr6,31190785,31190985,11
chr6,31938064,31938264,24
chr6,31938082,31938282,24
chr6,31938100,31938300,24
chr6,33620639,33620839,2
chr6,33620666,33620866,2
chr6,33620556,33620756,3
chr6,33620555,33620755,14
chr6,33620612,33620812,22
chr6,33620572,33620772,31
chr6,34317551,34317751,3
chr6,34317550,34317750,14
chr6,34863413,34863613,57
chr6,35257823,35258023,22
chr6,37607987,37608187,62
chr6,37607988,37608188,71
chr6,37607988,37608188,81
chr6,37713681,37713881,33
chr6,37714862,37715062,2
chr6,37749421,37749621,24
chr6,38533650,38533850,91
chr6,39205501,39205701,96
chr6,39256262,39256462,82
chr6,39380088,39380288,2
chr6,39420619,39420819,31
chr6,40325091,40325291,11
chr6,41137176,41137376,1
chr6,41137157,41137357,11
chr6,41137175,41137375,12
chr6,41532936,41533136,66
chr6,41535808,41536008,61
chr6,41535808,41536008,91
chr6,41541596,41541796,87
chr6,47635431,47635631,2
chr6,47637082,47637282,11
chr6,47921175,47921375,2
chr6,47921164,47921364,11
chr6,47921193,47921393,11
chr6,48048407,48048607,27
chr6,48048419,48048619,60
chr6,48048419,48048619,90
chr6,48666622,48666822,2
chr6,48666579,48666779,3
chr6,48666578,48666778,14
chr6,48666593,48666793,22
chr6,48666590,48666790,24
chr6,48669344,48669544,2
chr6,48676564,48676764,54
chr6,48676564,48676764,84
chr6,48684470,48684670,1
chr6,48684480,48684680,11
chr6,48684469,48684669,12
chr6,48697229,48697429,2
chr6,48696436,48696636,31
chr6,48725746,48725946,16
chr6,48731034,48731234,21
chr6,48731033,48731233,32
chr6,48731317,48731517,71
chr6,48735641,48735841,67
chr6,48735642,48735842,89
chr6,48747636,48747836,3
chr6,48747635,48747835,14
chr6,48771679,48771879,11
chr6,48771840,48772040,13
chr6,48818076,48818276,2
chr6,49936453,49936653,22
chr6,49936423,49936623,24
chr6,49936441,49936641,24
chr6,49973884,49974084,2
chr6,50417260,50417460,1
chr6,50416634,50416834,6
chr6,50417259,50417459,12
chr6,50416633,50416833,20
chr6,50456598,50456798,24
chr6,50456616,50456816,24
chr6,51209463,51209663,22
chr6,51209448,51209648,24
chr6,53590241,53590441,2
chr6,53664708,53664908,22
chr6,53664678,53664878,24
chr6,53664696,53664896,24
chr6,54163073,54163273,28
chr6,54737534,54737734,66
chr6,54737534,54737734,69
chr6,54759486,54759686,13
chr6,54818499,54818699,11
chr6,54848675,54848875,22
chr6,54849010,54849210,28
chr6,54849009,54849209,40
chr6,55037403,55037603,4
chr6,55037415,55037615,21
chr6,55037411,55037611,31
chr6,55037414,55037614,32
chr6,56705465,56705665,3
chr6,56705464,56705664,14
chr6,56705470,56705670,24
chr6,57536195,57536395,1
chr6,57536194,57536394,12
chr6,57535795,57535995,66
chr6,58832527,58832727,63
chr6,65600136,65600336,61
chr6,65998757,65998957,23
chr6,65998983,65999183,31
chr6,65998756,65998956,34
chr6,65998770,65998970,36
chr6,66412975,66413175,11
chr6,67268176,67268376,8
chr6,67338845,67339045,66
chr6,67425039,67425239,57
chr6,67425039,67425239,87
chr6,67566574,67566774,22
chr6,67566481,67566681,26
chr6,67566481,67566681,29
chr6,67566480,67566680,37
chr6,68370026,68370226,3
chr6,68370025,68370225,14
chr6,71327074,71327274,78
chr6,71328930,71329130,2
chr6,71328941,71329141,11
chr6,71331866,71332066,28
chr6,71340257,71340457,11
chr6,71341647,71341847,1
chr6,71341679,71341879,11
chr6,71341646,71341846,12
chr6,71341689,71341889,13
chr6,71341644,71341844,23
chr6,71341700,71341900,24
chr6,71341643,71341843,34
chr6,71345185,71345385,11
chr6,71352587,71352787,11
chr6,71352602,71352802,24
chr6,71356838,71357038,2
chr6,71356832,71357032,11
chr6,71356588,71356788,71
chr6,71356587,71356787,92
chr6,71370331,71370531,80
chr6,71441610,71441810,31
chr6,72362647,72362847,72
chr6,72407139,72407339,7
chr6,72955291,72955491,62
chr6,72955292,72955492,81
chr6,72998913,72999113,31
chr6,73210155,73210355,87
chr6,73242088,73242288,24
chr6,73242106,73242306,24
chr6,73255384,73255584,74
chr6,82993529,82993729,22
chr6,82993493,82993693,24
chr6,82993511,82993711,24
chr6,83013841,83014041,11
chr6,83953731,83953931,22
chr6,83953711,83953911,23
chr6,83953722,83953922,24
chr6,83953710,83953910,34
chr6,86487100,86487300,2
chr6,86487749,86487949,7
chr6,87725419,87725619,21
chr6,87725418,87725618,32
chr6,88075496,88075696,11
chr6,88465095,88465295,80
chr6,89288277,89288477,69
chr6,89288277,89288477,99
chr6,90740030,90740230,1
chr6,90740010,90740210,2
chr6,90740029,90740229,12
chr6,91578578,91578778,24
chr6,91578596,91578796,24
chr6,91702037,91702237,22
chr6,91702016,91702216,24
chr6,91702034,91702234,24
chr6,91864670,91864870,33
chr6,92131712,92131912,22
chr6,97208833,97209033,2
chr6,97222591,97222791,72
chr6,97229037,97229237,4
chr6,99025959,99026159,77
chr6,99025959,99026159,87
chr6,99303093,99303293,1
chr6,99303092,99303292,12
chr6,99309635,99309835,2
chr6,99433200,99433400,1
chr6,99433205,99433405,2
chr6,99433199,99433399,12
chr6,99435473,99435673,2
chr6,99452161,99452361,22
chr6,99486551,99486751,1
chr6,99486556,99486756,11
chr6,99486550,99486750,12
chr6,99901729,99901929,23
chr6,99901728,99901928,34
chr6,108435491,108435691,59
chr6,108512148,108512348,2
chr6,108512159,108512359,11
chr6,108838026,108838226,31
chr6,113237458,113237658,2
chr6,113681152,113681352,21
chr6,113681151,113681351,32
chr6,114394122,114394322,3
chr6,114394116,114394316,13
chr6,114394121,114394321,14
chr6,114394139,114394339,22
chr6,114394127,114394327,24
chr6,114895210,114895410,9
chr6,114894735,114894935,11
chr6,114895209,114895409,17
chr6,114919221,114919421,2
chr6,115532842,115533042,22
chr6,115532815,115533015,24
chr6,115532833,115533033,24
chr6,115595059,115595259,11
chr6,115595049,115595249,31
chr6,117890583,117890783,2
chr6,117890616,117890816,2
chr6,117890572,117890772,11
chr6,117899455,117899655,62
chr6,117899456,117899656,81
chr6,118577658,118577858,24
chr6,118577676,118577876,24
chr6,119389114,119389314,72
chr6,119755830,119756030,31
chr6,120055790,120055990,60
chr6,120055790,120055990,90
chr6,120082786,120082986,3
chr6,120082574,120082774,13
chr6,120082785,120082985,14
chr6,120082794,120082994,22
chr6,120082791,120082991,24
chr6,120112697,120112897,11
chr6,120112717,120112917,11
chr6,120187917,120188117,74
chr6,120199639,120199839,33
chr6,120528575,120528775,13
chr6,121271964,121272164,4
chr6,122758627,122758827,67
chr6,122758628,122758828,89
chr6,124306227,124306427,23
chr6,124306253,124306453,24
chr6,124306226,124306426,34
chr6,124375358,124375558,74
chr6,124375358,124375558,84
chr6,124527678,124527878,24
chr6,124527696,124527896,24
chr6,124527714,124527914,24
chr6,124527771,124527971,31
chr6,124723840,124724040,13
chr6,125073906,125074106,9
chr6,125073905,125074105,17
chr6,125221178,125221378,61
chr6,125232277,125232477,2
chr6,125238441,125238641,3
chr6,125238440,125238640,14
chr6,125238611,125238811,91
chr6,127245533,127245733,62
chr6,127245534,127245734,71
chr6,127245534,127245734,81
chr6,127471793,127471993,21
chr6,127471792,127471992,32
chr6,128807163,128807363,72
chr6,128807163,128807363,82
chr6,128845641,128845841,24
chr6,129097106,129097306,3
chr6,129097105,129097305,14
chr6,129097041,129097241,24
chr6,129097114,129097314,24
chr6,129228484,129228684,1
chr6,129228491,129228691,2
chr6,129228467,129228667,11
chr6,129228483,129228683,12
chr6,129242669,129242869,24
chr6,129606850,129607050,1
chr6,129606849,129607049,12
chr6,129746659,129746859,24
chr6,129747517,129747717,1
chr6,129747516,129747716,12
chr6,130811403,130811603,24
chr6,130811421,130811621,24
chr6,134045532,134045732,67
chr6,134045533,134045733,89
chr6,134048478,134048678,1
chr6,134048477,134048677,12
chr6,134090591,134090791,23
chr6,134090561,134090761,24
chr6,134090579,134090779,24
chr6,134090602,134090802,24
chr6,134090590,134090790,34
chr6,134148140,134148340,13
chr6,134873140,134873340,79
chr6,135188922,135189122,24
chr6,135364072,135364272,11
chr6,135434393,135434593,77
chr6,136468221,136468421,11
chr6,136469723,136469923,4
chr6,136472090,136472290,31
chr6,136522139,136522339,8
chr6,136522138,136522338,20
chr6,136689918,136690118,22
chr6,136929113,136929313,21
chr6,136929074,136929274,22
chr6,136929112,136929312,32
chr6,136931359,136931559,77
chr6,136930424,136930624,87
chr6,136941840,136942040,69
chr6,136941840,136942040,99
chr6,137602956,137603156,22
chr6,137603082,137603282,22
chr6,137602944,137603144,24
chr6,137602965,137603165,24
chr6,137602998,137603198,24
chr6,137603037,137603237,24
chr6,137603067,137603267,24
chr6,137603091,137603291,24
chr6,137603115,137603315,24
chr6,137603145,137603345,24
chr6,140514118,140514318,1
chr6,140514096,140514296,2
chr6,140514061,140514261,3
chr6,140514107,140514307,11
chr6,140514117,140514317,12
chr6,140514060,140514260,14
chr6,140514084,140514284,22
chr6,140514066,140514266,24
chr6,140561194,140561394,11
chr6,140709132,140709332,87
chr6,140857982,140858182,24
chr6,140858000,140858200,24
chr6,142168626,142168826,11
chr6,142168539,142168739,22
chr6,142561667,142561867,4
chr6,142561152,142561352,67
chr6,142561153,142561353,89
chr6,142569653,142569853,13
chr6,142569647,142569847,33
chr6,142752297,142752497,22
chr6,142752288,142752488,24
chr6,142757794,142757994,2
chr6,142885258,142885458,2
chr6,142885270,142885470,3
chr6,142885263,142885463,4
chr6,142885247,142885447,11
chr6,142885269,142885469,14
chr6,142885293,142885493,22
chr6,142885275,142885475,24
chr6,142915557,142915757,1
chr6,142915556,142915756,12
chr6,142964515,142964715,85
chr6,144269871,144270071,22
chr6,144269891,144270091,24
chr6,144278536,144278736,4
chr6,144573129,144573329,87
chr6,144674676,144674876,87
chr6,144833683,144833883,24
chr6,144833701,144833901,24
