chr,start,end,group
chr5,50204288,50204488,21
chr5,50204285,50204485,22
chr5,50204289,50204489,32
chr5,50204268,50204468,33
chr5,50206134,50206334,33
chr5,53588761,53588961,1
chr5,53588744,53588944,2
chr5,53588750,53588950,11
chr5,53588778,53588978,11
chr5,53588762,53588962,12
chr5,54101288,54101488,7
chr5,58164830,58165030,13
chr5,58164833,58165033,33
chr5,58164851,58165051,33
chr5,62911451,62911651,31
chr5,64024416,64024616,26
chr5,64402821,64403021,13
chr5,64402847,64403047,22
chr5,64402861,64403061,31
chr5,64402824,64403024,33
chr5,64488506,64488706,69
chr5,64488619,64488819,77
chr5,64488619,64488819,87
chr5,64492177,64492377,18
chr5,64599077,64599277,2
chr5,64609251,64609451,31
chr5,64680898,64681098,6
chr5,64681848,64682048,11
chr5,64682886,64683086,53
chr5,64682887,64683087,64
chr5,64682886,64683086,83
chr5,64813305,64813505,2
chr5,64812321,64812521,8
chr5,64812321,64812521,9
chr5,64812322,64812522,17
chr5,64861210,64861410,33
chr5,64906354,64906554,2
chr5,64906332,64906532,3
chr5,64906321,64906521,11
chr5,64906333,64906533,14
chr5,64906343,64906543,21
chr5,64906344,64906544,32
chr5,64922830,64923030,8
chr5,64922830,64923030,9
chr5,64922831,64923031,17
chr5,64985447,64985647,33
chr5,65326039,65326239,6
chr5,65492303,65492503,24
chr5,65491910,65492110,68
chr5,65765581,65765781,2
chr5,65765342,65765542,8
chr5,65765343,65765543,15
chr5,65850436,65850636,11
chr5,65859681,65859881,11
chr5,65878883,65879083,13
chr5,65878889,65879089,33
chr5,65882372,65882572,33
chr5,65887466,65887666,4
chr5,65910686,65910886,22
chr5,65917448,65917648,23
chr5,65917449,65917649,34
chr5,65920945,65921145,11
chr5,65921685,65921885,77
chr5,65929839,65930039,2
chr5,65930486,65930686,2
chr5,65930511,65930711,2
chr5,65930531,65930731,2
chr5,65929845,65930045,11
chr5,65954718,65954918,27
chr5,65954701,65954901,33
chr5,66061085,66061285,13
chr5,66061074,66061274,22
chr5,66061077,66061277,24
chr5,66061088,66061288,33
chr5,66339794,66339994,33
chr5,66339812,66340012,33
chr5,67395878,67396078,13
chr5,67943702,67943902,33
chr5,67943720,67943920,33
chr5,72162722,72162922,2
chr5,72204355,72204555,13
chr5,72204364,72204564,33
chr5,72752532,72752732,31
chr5,73491074,73491274,80
chr5,73491074,73491274,90
chr5,74405952,74406152,11
chr5,75042834,75043034,19
chr5,75044393,75044593,23
chr5,75044394,75044594,34
chr5,75792095,75792295,11
chr5,77310211,77310411,2
chr5,86171719,86171919,33
chr5,86804772,86804972,45
chr5,88553956,88554156,1
chr5,88553946,88554146,2
chr5,88553957,88554157,12
chr5,88815950,88816150,31
chr5,88815998,88816198,31
chr5,88816103,88816303,31
chr5,88816202,88816402,31
chr5,88815824,88816024,33
chr5,88816067,88816267,33
chr5,88816091,88816291,33
chr5,88816166,88816366,33
chr5,88816190,88816390,33
chr5,88816265,88816465,33
chr5,88816289,88816489,33
chr5,91403193,91403393,3
chr5,91403190,91403390,11
chr5,91403202,91403402,13
chr5,91403194,91403394,14
chr5,91403205,91403405,33
chr5,92375334,92375534,3
chr5,92375335,92375535,14
chr5,92504799,92504999,4
chr5,92642484,92642684,21
chr5,92642485,92642685,32
chr5,92642721,92642921,33
chr5,92642739,92642939,33
chr5,93263963,93264163,2
chr5,93263328,93263528,13
chr5,93263342,93263542,23
chr5,93263343,93263543,34
chr5,96160784,96160984,33
chr5,96163757,96163957,13
chr5,96163746,96163946,22
chr5,97983728,97983928,8
chr5,97983729,97983929,20
chr5,98185110,98185310,33
chr5,100638954,100639154,33
chr5,100912455,100912655,38
chr5,100912455,100912655,39
chr5,103365825,103366025,4
chr5,103975780,103975980,11
chr5,103975776,103975976,31
chr5,105052941,105053141,2
chr5,105052471,105052671,11
chr5,105109172,105109372,11
chr5,105110960,105111160,60
chr5,105114082,105114282,87
chr5,105239558,105239758,92
chr5,105293732,105293932,92
chr5,105345393,105345593,11
chr5,105415366,105415566,86
chr5,105443922,105444122,2
chr5,105641696,105641896,27
chr5,105641696,105641896,30
chr5,105648537,105648737,2
chr5,105654815,105655015,21
chr5,105654816,105655016,32
chr5,107165741,107165941,61
chr5,107177629,107177829,2
chr5,107200881,107201081,2
chr5,107200887,107201087,4
chr5,107259625,107259825,2
chr5,107700915,107701115,24
chr5,107703760,107703960,4
chr5,107718437,107718637,24
chr5,107723498,107723698,11
chr5,107933291,107933491,22
chr5,107951061,107951261,7
chr5,107987858,107988058,77
chr5,107987858,107988058,87
chr5,108032467,108032667,13
chr5,108032481,108032681,24
chr5,108032492,108032692,33
chr5,111842509,111842709,30
chr5,112084651,112084851,1
chr5,112084652,112084852,12
chr5,112274215,112274415,2
chr5,112746668,112746868,13
chr5,112746619,112746819,22
chr5,112746798,112746998,22
chr5,112746656,112746856,31
chr5,112746386,112746586,33
chr5,112746458,112746658,33
chr5,112746497,112746697,33
chr5,112746521,112746721,33
chr5,112746709,112746909,33
chr5,112746781,112746981,33
chr5,114198560,114198760,39
chr5,114198636,114198836,39
chr5,114378348,114378548,2
chr5,114896614,114896814,11
chr5,115167189,115167389,1
chr5,115167190,115167390,12
chr5,115214723,115214923,2
chr5,115214651,115214851,11
chr5,115214708,115214908,11
chr5,115214657,115214857,13
chr5,115214666,115214866,33
chr5,115680560,115680760,31
chr5,115680668,115680868,33
chr5,115680688,115680888,33
chr5,115680706,115680906,33
chr5,115680724,115680924,33
chr5,115711907,115712107,2
chr5,115722020,115722220,2
chr5,115722025,115722225,22
chr5,118037646,118037846,11
chr5,118974670,118974870,1
chr5,118974698,118974898,2
chr5,118974703,118974903,3
chr5,118974671,118974871,12
chr5,118974709,118974909,13
chr5,118974704,118974904,14
chr5,118974712,118974912,33
chr5,120795548,120795748,33
chr5,120795566,120795766,33
chr5,121107308,121107508,11
chr5,121340577,121340777,2
chr5,121340595,121340795,4
chr5,121340605,121340805,22
chr5,121838205,121838405,68
chr5,121838205,121838405,69
chr5,121838205,121838405,98
chr5,121838205,121838405,99
chr5,122233799,122233999,90
chr5,122627305,122627505,16
chr5,122639105,122639305,2
chr5,122639120,122639320,3
chr5,122639126,122639326,13
chr5,122639121,122639321,14
chr5,122639129,122639329,33
chr5,122638490,122638690,62
chr5,122638489,122638689,81
chr5,122638490,122638690,92
chr5,122650114,122650314,96
chr5,122732604,122732804,4
chr5,122732612,122732812,13
chr5,122733803,122734003,13
chr5,122733815,122734015,31
chr5,122733806,122734006,33
chr5,123057958,123058158,44
chr5,123318135,123318335,23
chr5,123318136,123318336,34
chr5,123682979,123683179,11
chr5,124078215,124078415,11
chr5,124476402,124476602,31
chr5,124552248,124552448,82
chr5,124637086,124637286,2
chr5,125106001,125106201,79
chr5,125434398,125434598,2
chr5,130023684,130023884,31
chr5,134183525,134183725,62
chr5,134183524,134183724,81
chr5,134183525,134183725,92
chr5,134244204,134244404,1
chr5,134244205,134244405,12
chr5,134269659,134269859,1
chr5,134269660,134269860,12
chr5,134282449,134282649,9
chr5,134282450,134282650,17
chr5,134325906,134326106,97
chr5,134332536,134332736,11
chr5,134437715,134437915,31
chr5,134491469,134491669,13
chr5,134571923,134572123,48
chr5,134922058,134922258,6
chr5,134921942,134922142,33
chr5,135369512,135369712,11
chr5,135369505,135369705,22
chr5,135663349,135663549,3
chr5,135663350,135663550,14
chr5,136147424,136147624,31
chr5,136155078,136155278,61
chr5,137189800,137190000,33
chr5,137189818,137190018,33
chr5,137787031,137787231,11
chr5,138155034,138155234,11
chr5,138193960,138194160,2
chr5,138252522,138252722,33
chr5,138252540,138252740,33
chr5,139197454,139197654,22
chr5,139200036,139200236,18
chr5,139200036,139200236,19
chr5,139371654,139371854,2
chr5,140636253,140636453,11
chr5,140638158,140638358,58
chr5,140871357,140871557,11
chr5,140878820,140879020,2
chr5,140944821,140945021,2
chr5,142439573,142439773,11
chr5,143669949,143670149,13
chr5,144222546,144222746,11
chr5,144222394,144222594,13
chr5,144222402,144222602,21
chr5,144222403,144222603,32
chr5,144254700,144254900,11
chr5,146567334,146567534,3
chr5,146567335,146567535,14
chr5,146567841,146568041,53
chr5,146781840,146782040,4
chr5,147363241,147363441,3
chr5,147363242,147363442,14
chr5,148596473,148596673,33
chr5,148853294,148853494,2
chr5,148853977,148854177,13
chr5,149016106,149016306,1
chr5,149016107,149016307,12
chr5,149183719,149183919,7
chr5,151247650,151247850,33
chr6,3385936,3386136,33
chr6,8482748,8482948,1
chr6,8482749,8482949,12
chr6,8482737,8482937,21
chr6,8482719,8482919,22
chr6,8482723,8482923,31
chr6,8482738,8482938,32
chr6,8505273,8505473,31
chr6,12081952,12082152,21
chr6,12081953,12082153,32
chr6,12081973,12082173,77
chr6,12315178,12315378,3
chr6,12315179,12315379,14
chr6,17067036,17067236,33
chr6,22314453,22314653,11
chr6,22374821,22375021,2
chr6,24637092,24637292,2
chr6,24637155,24637355,22
chr6,24637159,24637359,31
chr6,24637123,24637323,33
chr6,28321820,28322020,11
chr6,28321813,28322013,72
chr6,28321813,28322013,82
chr6,28421891,28422091,33
chr6,30302277,30302477,82
chr6,30324696,30324896,2
chr6,30324868,30325068,33
chr6,30339509,30339709,67
chr6,30339508,30339708,89
chr6,30339509,30339709,97
chr6,30353086,30353286,2
chr6,30354837,30355037,1
chr6,30354480,30354680,11
chr6,30354838,30355038,12
chr6,30357718,30357918,2
chr6,31114851,31115051,2
chr6,31125716,31125916,76
chr6,31125716,31125916,79
chr6,31125717,31125917,97
chr6,31125717,31125917,100
chr6,31189219,31189419,73
chr6,31189220,31189420,94
chr6,31201372,31201572,2
chr6,33060539,33060739,51
chr6,33060540,33060740,62
chr6,33060539,33060739,81
chr6,33262489,33262689,22
chr6,33262460,33262660,33
chr6,33262478,33262678,33
chr6,34437917,34438117,13
chr6,34437920,34438120,33
chr6,34437938,34438138,33
chr6,34437980,34438180,33
chr6,34862215,34862415,11
chr6,34968170,34968370,21
chr6,34968171,34968371,32
chr6,34968141,34968341,33
chr6,34968159,34968359,33
chr6,35419729,35419929,23
chr6,35419715,35419915,31
chr6,35419697,35419897,33
chr6,35419718,35419918,33
chr6,35419730,35419930,34
chr6,35463391,35463591,58
chr6,35463391,35463591,88
chr6,37046473,37046673,54
chr6,37464940,37465140,1
chr6,37464941,37465141,12
chr6,38342608,38342808,4
chr6,38348001,38348201,61
chr6,38360429,38360629,11
chr6,38534319,38534519,2
chr6,38534330,38534530,11
chr6,38534322,38534522,21
chr6,38534323,38534523,32
chr6,39509269,39509469,22
chr6,39509475,39509675,24
chr6,39509425,39509625,33
chr6,39509486,39509686,33
chr6,40471122,40471322,1
chr6,40471076,40471276,2
chr6,40471123,40471323,12
chr6,40818787,40818987,2
chr6,41118310,41118510,16
chr6,41118310,41118510,19
chr6,41200797,41200997,2
chr6,41363173,41363373,13
chr6,41363176,41363376,33
chr6,41363194,41363394,33
chr6,41558558,41558758,4
chr6,41558215,41558415,28
chr6,41558215,41558415,29
chr6,41558216,41558416,37
chr6,41558216,41558416,40
chr6,42344141,42344341,1
chr6,42344142,42344342,12
chr6,42658764,42658964,33
chr6,42658782,42658982,33
chr6,47877580,47877780,63
chr6,47920507,47920707,63
chr6,47920507,47920707,93
chr6,48697061,48697261,1
chr6,48697057,48697257,11
chr6,48697077,48697277,11
chr6,48697062,48697262,12
chr6,48699272,48699472,18
chr6,48706808,48707008,11
chr6,48707581,48707781,3
chr6,48707635,48707835,13
chr6,48707582,48707782,14
chr6,48718357,48718557,22
chr6,48731086,48731286,9
chr6,48731087,48731287,17
chr6,48735642,48735842,67
chr6,48735641,48735841,89
chr6,48738637,48738837,1
chr6,48738644,48738844,4
chr6,48738638,48738838,12
chr6,48737168,48737368,19
chr6,48738640,48738840,23
chr6,48738641,48738841,34
chr6,48744910,48745110,1
chr6,48744944,48745144,1
chr6,48744921,48745121,2
chr6,48744939,48745139,2
chr6,48744950,48745150,11
chr6,48744911,48745111,12
chr6,48744945,48745145,12
chr6,48751449,48751649,1
chr6,48751450,48751650,12
chr6,48751474,48751674,13
chr6,48751468,48751668,23
chr6,48751469,48751669,34
chr6,48754493,48754693,31
chr6,49022017,49022217,11
chr6,49052091,49052291,63
chr6,49318929,49319129,26
chr6,50597147,50597347,4
chr6,50597163,50597363,22
chr6,51209180,51209380,2
chr6,52191912,52192112,50
chr6,52191911,52192111,56
chr6,52211850,52212050,13
chr6,54681084,54681284,33
chr6,54736196,54736396,51
chr6,54736197,54736397,62
chr6,54736350,54736550,72
chr6,54736196,54736396,81
chr6,54737380,54737580,62
chr6,54737379,54737579,81
chr6,54776187,54776387,31
chr6,54831635,54831835,13
chr6,54831640,54831840,23
chr6,54831652,54831852,33
chr6,54831641,54831841,34
chr6,56916117,56916317,3
chr6,56916106,56916306,11
chr6,56916145,56916345,11
chr6,56916118,56916318,14
chr6,56916102,56916302,31
chr6,56919876,56920076,2
chr6,56924076,56924276,1
chr6,56924077,56924277,12
chr6,57570405,57570605,2
chr6,57581729,57581929,66
chr6,57690819,57691019,2
chr6,57690824,57691024,3
chr6,57690825,57691025,14
chr6,57690876,57691076,21
chr6,57690871,57691071,31
chr6,57690877,57691077,32
chr6,58834842,58835042,66
chr6,58834842,58835042,69
chr6,59412015,59412215,1
chr6,59411705,59411905,2
chr6,59412016,59412216,12
chr6,65564364,65564564,18
chr6,65601317,65601517,11
chr6,65601342,65601542,11
chr6,66414851,66415051,13
chr6,66493691,66493891,13
chr6,67158564,67158764,2
chr6,67339775,67339975,2
chr6,67339258,67339458,13
chr6,67339770,67339970,22
chr6,67339261,67339461,33
chr6,67339279,67339479,33
chr6,70804718,70804918,22
chr6,70823787,70823987,4
chr6,70845083,70845283,58
chr6,70845083,70845283,59
chr6,71337397,71337597,2
chr6,71337386,71337586,11
chr6,71337700,71337900,97
chr6,71349291,71349491,1
chr6,71349292,71349492,12
chr6,71354019,71354219,11
chr6,71370131,71370331,67
chr6,71370130,71370330,89
chr6,71372339,71372539,84
chr6,71381984,71382184,11
chr6,72375145,72375345,1
chr6,72375110,72375310,2
chr6,72375130,72375330,2
chr6,72375156,72375356,2
chr6,72375150,72375350,11
chr6,72375146,72375346,12
chr6,72553015,72553215,11
chr6,72553021,72553221,22
chr6,72949793,72949993,33
chr6,72998718,72998918,2
chr6,73210221,73210421,38
chr6,82921523,82921723,67
chr6,82921534,82921734,69
chr6,82921522,82921722,89
chr6,83095840,83096040,2
chr6,83095845,83096045,11
chr6,83416826,83417026,33
chr6,83512456,83512656,13
chr6,83512450,83512650,33
chr6,83512468,83512668,33
chr6,84088545,84088745,13
chr6,84088548,84088748,33
chr6,84088566,84088766,33
chr6,85966341,85966541,2
chr6,86487142,86487342,21
chr6,86487143,86487343,32
chr6,87040817,87041017,2
chr6,87041854,87042054,1
chr6,87041847,87042047,11
chr6,87041866,87042066,11
chr6,87041855,87042055,12
chr6,87150926,87151126,33
chr6,87502853,87503053,20
chr6,87547217,87547417,22
chr6,87547207,87547407,74
chr6,90740858,90741058,36
chr6,90815974,90816174,33
chr6,90815986,90816186,38
chr6,91109090,91109290,13
chr6,91515262,91515462,3
chr6,91515263,91515463,14
chr6,91862423,91862623,33
chr6,91862441,91862641,33
chr6,92745389,92745589,13
chr6,92745430,92745630,13
chr6,92745459,92745659,13
chr6,92745418,92745618,21
chr6,92745447,92745647,21
chr6,92745421,92745621,23
chr6,92745450,92745650,23
chr6,92745471,92745671,31
chr6,92745419,92745619,32
chr6,92745448,92745648,32
chr6,92745392,92745592,33
chr6,92745410,92745610,33
chr6,92745433,92745633,33
chr6,92745462,92745662,33
chr6,92745422,92745622,34
chr6,92745451,92745651,34
chr6,97208768,97208968,2
chr6,97224991,97225191,2
chr6,97224986,97225186,22
chr6,98114160,98114360,4
chr6,99027212,99027412,96
chr6,99036897,99037097,33
chr6,99036927,99037127,33
chr6,99050683,99050883,2
chr6,99101021,99101221,3
chr6,99101056,99101256,11
chr6,99101027,99101227,13
chr6,99101022,99101222,14
chr6,99101044,99101244,21
chr6,99101045,99101245,32
chr6,99101030,99101230,33
chr6,99260335,99260535,4
chr6,99310087,99310287,8
chr6,99310087,99310287,9
chr6,99310088,99310288,17
chr6,99310088,99310288,20
chr6,99379965,99380165,22
chr6,99395151,99395351,64
chr6,99395150,99395350,83
chr6,99397783,99397983,9
chr6,99397784,99397984,17
chr6,99402249,99402449,3
chr6,99402250,99402450,14
chr6,99429213,99429413,24
chr6,99634917,99635117,1
chr6,99634918,99635118,12
chr6,99634713,99634913,23
chr6,99634732,99634932,23
chr6,99634754,99634954,23
chr6,99634789,99634989,23
chr6,99634714,99634914,34
chr6,99634733,99634933,34
chr6,99634755,99634955,34
chr6,99634790,99634990,34
chr6,99665722,99665922,2
chr6,100046868,100047068,54
chr6,100286348,100286548,13
chr6,103340250,103340450,4
chr6,106768892,106769092,1
chr6,106768882,106769082,2
chr6,106768888,106769088,11
chr6,106768893,106769093,12
chr6,108098465,108098665,1
chr6,108098466,108098666,12
chr6,108536495,108536695,5
chr6,108536495,108536695,10
chr6,108832710,108832910,87
chr6,108906224,108906424,33
chr6,108906266,108906466,33
chr6,108906284,108906484,33
chr6,113238339,113238539,21
chr6,113238340,113238540,32
chr6,113517717,113517917,22
chr6,113604251,113604451,13
chr6,113661968,113662168,11
chr6,113669477,113669677,2
chr6,114919698,114919898,11
chr6,114920931,114921131,63
chr6,115069351,115069551,13
chr6,115069698,115069898,23
chr6,115069354,115069554,33
chr6,115069684,115069884,33
chr6,115069710,115069910,33
chr6,115069728,115069928,33
chr6,115069699,115069899,34
chr6,115544373,115544573,11
chr6,115854565,115854765,88
chr6,116136077,116136277,21
chr6,116136078,116136278,32
chr6,116630709,116630909,3
chr6,116630710,116630910,14
chr6,116630718,116630918,33
chr6,117900294,117900494,2
chr6,118054794,118054994,33
chr6,118054812,118055012,33
chr6,118054830,118055030,33
chr6,118139296,118139496,3
chr6,118139293,118139493,11
chr6,118139297,118139497,14
chr6,119335913,119336113,88
chr6,119539514,119539714,33
chr6,119725806,119726006,21
chr6,119725807,119726007,32
chr6,120111741,120111941,11
chr6,120467069,120467269,71
chr6,120467058,120467258,78
chr6,120467058,120467258,88
chr6,120469766,120469966,51
chr6,120469767,120469967,62
chr6,120469766,120469966,81
chr6,120529092,120529292,2
chr6,121141774,121141974,13
chr6,121141833,121142033,21
chr6,121141834,121142034,32
chr6,121141777,121141977,33
chr6,121141813,121142013,33
chr6,121238104,121238304,2
chr6,121238107,121238307,24
chr6,121272729,121272929,1
chr6,121272740,121272940,2
chr6,121272724,121272924,11
chr6,121272755,121272955,11
chr6,121272730,121272930,12
chr6,122602561,122602761,4
chr6,122764082,122764282,74
chr6,124730594,124730794,21
chr6,124730595,124730795,32
chr6,124885676,124885876,3
chr6,124885680,124885880,4
chr6,124885669,124885869,11
chr6,124885685,124885885,13
chr6,124885677,124885877,14
chr6,124885863,124886063,64
chr6,124885862,124886062,83
chr6,124930652,124930852,21
chr6,124930653,124930853,32
chr6,125164789,125164989,49
chr6,125190975,125191175,23
chr6,125190955,125191155,33
chr6,125190976,125191176,34
chr6,125214933,125215133,1
chr6,125214934,125215134,12
chr6,125219348,125219548,3
chr6,125219349,125219549,14
chr6,125219359,125219559,21
chr6,125219360,125219560,32
chr6,127574964,127575164,31
chr6,128766550,128766750,10
chr6,128807212,128807412,4
chr6,129073824,129074024,33
chr6,129073842,129074042,33
chr6,129227677,129227877,11
chr6,129234038,129234238,11
chr6,129518606,129518806,4
chr6,129518614,129518814,13
chr6,129518637,129518837,21
chr6,129518638,129518838,32
chr6,129518617,129518817,33
chr6,129575503,129575703,3
chr6,129575504,129575704,14
chr6,129582653,129582853,33
chr6,129582671,129582871,33
chr6,129582371,129582571,61
chr6,129746946,129747146,11
chr6,129845299,129845499,22
chr6,129845261,129845461,33
chr6,129845279,129845479,33
chr6,129844993,129845193,87
chr6,130387222,130387422,24
chr6,134700873,134701073,48
chr6,134898186,134898386,11
chr6,134898175,134898375,62
chr6,134898174,134898374,81
chr6,134921876,134922076,13
chr6,135219361,135219561,33
chr6,135219379,135219579,33
chr6,135417980,135418180,8
chr6,135417981,135418181,20
chr6,136463921,136464121,11
chr6,136473390,136473590,2
chr6,136473423,136473623,11
chr6,136473709,136473909,52
chr6,136477152,136477352,4
chr6,136493582,136493782,62
chr6,136493581,136493781,71
chr6,136493581,136493781,81
chr6,136518241,136518441,22
chr6,136828429,136828629,91
chr6,136898893,136899093,13
chr6,136898904,136899104,28
chr6,136898905,136899105,40
chr6,136931581,136931781,11
chr6,136935219,136935419,11
chr6,136942221,136942421,11
chr6,136944980,136945180,11
chr6,137603288,137603488,13
chr6,137603291,137603491,33
chr6,140708834,140709034,13
chr6,140708837,140709037,33
chr6,140708867,140709067,33
chr6,140971958,140972158,13
chr6,140972169,140972369,13
chr6,140972202,140972402,13
chr6,140972278,140972478,13
chr6,140972468,140972668,13
chr6,140972540,140972740,13
chr6,140972798,140972998,13
chr6,140971987,140972187,21
chr6,140972163,140972363,23
chr6,140972242,140972442,23
chr6,140972460,140972660,24
chr6,140972528,140972728,31
chr6,140971988,140972188,32
chr6,140972026,140972226,33
chr6,140972059,140972259,33
chr6,140972083,140972283,33
chr6,140972140,140972340,33
chr6,140972172,140972372,33
chr6,140972193,140972393,33
chr6,140972269,140972469,33
chr6,140972323,140972523,33
chr6,140972344,140972544,33
chr6,140972498,140972698,33
chr6,140972531,140972731,33
chr6,140972555,140972755,33
chr6,140972591,140972791,33
chr6,140972647,140972847,33
chr6,140972730,140972930,33
chr6,140972813,140973013,33
chr6,140972834,140973034,33
chr6,140972900,140973100,33
chr6,140972164,140972364,34
chr6,140972243,140972443,34
chr6,142917517,142917717,2
chr6,142915980,142916180,11
chr6,142917925,142918125,11
chr6,142916994,142917194,61
chr6,143362238,143362438,33
chr6,144572857,144573057,9
chr6,144572858,144573058,17
chr6,144619717,144619917,23
chr6,144619737,144619937,23
chr6,144619706,144619906,33
chr6,144619726,144619926,33
chr6,144619718,144619918,34
chr6,144619738,144619938,34
chr6,144678813,144679013,3
chr6,144678814,144679014,14
chr6,144711820,144712020,31
chr6,144781433,144781633,13
chr6,144953017,144953217,11
chr6,144952984,144953184,21
chr6,144952985,144953185,32
chr6,145311901,145312101,23
chr6,145311902,145312102,34
chr6,145339520,145339720,11
chr6,145339492,145339692,21
chr6,145339493,145339693,32
chr6,146082712,146082912,65
chr6,146521351,146521551,2
chr6,146576853,146577053,26
chr6,147042482,147042682,11
chr6,147042502,147042702,11
chr6,147475737,147475937,46
chr6,147475737,147475937,96
chr6,149366263,149366463,53
chr7,4083274,4083474,11
chr7,4501010,4501210,98
chr7,4501010,4501210,99
chr7,4623996,4624196,2
chr7,4656061,4656261,22
chr7,4656050,4656250,93
chr7,4861545,4861745,11
chr7,4861605,4861805,33
chr7,5317916,5318116,13
chr7,5317919,5318119,33
chr7,5317937,5318137,33
chr7,12962122,12962322,1
chr7,12962123,12962323,12
chr7,16043875,16044075,1
chr7,16044105,16044305,11
chr7,16043876,16044076,12
chr7,16053118,16053318,1
chr7,16053129,16053329,2
chr7,16053119,16053319,12
chr7,16285837,16286037,13
chr7,16329396,16329596,15
chr7,16362232,16362432,2
chr7,16362214,16362414,63
chr7,16611314,16611514,33
chr7,16611332,16611532,33
chr7,16845773,16845973,4
chr7,16924728,16924928,11
chr7,19300829,19301029,11
chr7,19300935,19301135,69
chr7,19873499,19873699,22
chr7,19873467,19873667,33
chr7,19873485,19873685,33
chr7,19941485,19941685,2
chr7,19941495,19941695,3
chr7,19941501,19941701,13
chr7,19941496,19941696,14
chr7,19941504,19941704,33
chr7,24316179,24316379,13
chr7,24316260,24316460,36
chr7,24413120,24413320,26
chr7,24413121,24413321,40
chr7,24903322,24903522,2
chr7,25082668,25082868,11
chr7,25088562,25088762,13
chr7,25132015,25132215,2
chr7,25132026,25132226,11
chr7,25205801,25206001,2
chr7,25204879,25205079,21
chr7,25204880,25205080,32
chr7,25826555,25826755,11
chr7,27166034,27166234,74
chr7,27357510,27357710,51
chr7,27357511,27357711,62
chr7,27357510,27357710,81
chr7,27357511,27357711,92
chr7,28169124,28169324,22
chr7,28260508,28260708,13
chr7,28355826,28356026,2
chr7,28355837,28356037,13
chr7,28392595,28392795,45
chr7,28392595,28392795,50
chr7,28392594,28392794,78
chr7,28392595,28392795,95
chr7,28392595,28392795,100
chr7,28677044,28677244,2
chr7,28677029,28677229,11
chr7,28702819,28703019,2
chr7,28808572,28808772,72
chr7,29251144,29251344,1
chr7,29251149,29251349,2
chr7,29251145,29251345,12
chr7,30439720,30439920,82
chr7,30613496,30613696,13
chr7,30613499,30613699,33
chr7,31003169,31003369,2
chr7,31148267,31148467,1
chr7,31148268,31148468,12
chr7,31151250,31151450,2
chr7,31151239,31151439,11
chr7,31153345,31153545,33
chr7,31155285,31155485,11
chr7,31155487,31155687,71
chr7,31155488,31155688,92
chr7,31207814,31208014,21
chr7,31207817,31208017,23
chr7,31207773,31207973,31
chr7,31207815,31208015,32
chr7,31207776,31207976,33
chr7,31207803,31208003,33
chr7,31207818,31208018,34
chr7,34388062,34388262,61
chr7,34388062,34388262,91
chr7,35235504,35235704,68
chr7,35662643,35662843,33
chr7,35662661,35662861,33
chr7,36711389,36711589,33
chr7,36711407,36711607,33
chr7,37971642,37971842,11
chr7,37971648,37971848,33
chr7,38226971,38227171,3
chr7,38226975,38227175,4
chr7,38226956,38227156,11
chr7,38226972,38227172,14
chr7,38226986,38227186,31
chr7,41633382,41633582,51
chr7,42505429,42505629,16
chr7,42711441,42711641,13
chr7,42711514,42711714,33
chr7,44548945,44549145,56
chr7,44815973,44816173,74
chr7,45082200,45082400,2
chr7,45227292,45227492,3
chr7,45227293,45227493,14
chr7,45466388,45466588,72
chr7,45525387,45525587,28
chr7,45734408,45734608,4
chr7,45734419,45734619,33
chr7,46390150,46390350,2
chr7,46390170,46390370,2
chr7,46389570,46389770,10
chr7,46391118,46391318,77
chr7,46391118,46391318,87
chr7,46402663,46402863,21
chr7,46402664,46402864,32
chr7,46606623,46606823,3
chr7,46606624,46606824,14
chr7,46606634,46606834,21
chr7,46606635,46606835,32
chr7,46838618,46838818,2
chr7,46838638,46838838,2
chr7,47314939,47315139,33
chr7,49741165,49741365,2
chr7,49741143,49741343,3
chr7,49741147,49741347,4
chr7,49741132,49741332,11
chr7,49741144,49741344,14
chr7,49741154,49741354,21
chr7,49741157,49741357,23
chr7,49741155,49741355,32
chr7,49741158,49741358,34
chr7,56019208,56019408,76
chr7,58568796,58568996,2
chr7,58696959,58697159,2
chr7,58696969,58697169,3
chr7,58696970,58697170,14
chr7,59305482,59305682,10
chr7,59305472,59305672,22
chr7,60728309,60728509,13
chr7,60728321,60728521,33
chr7,60728339,60728539,33
chr7,60728357,60728557,33
chr7,63905149,63905349,23
chr7,63905150,63905350,34
chr7,63943991,63944191,11
chr7,63974035,63974235,2
chr7,63974838,63975038,11
chr7,63985058,63985258,3
chr7,63985047,63985247,11
chr7,63985059,63985259,14
chr7,63985079,63985279,31
chr7,63989800,63990000,13
chr7,64004013,64004213,9
chr7,64004014,64004214,17
chr7,64012806,64013006,69
chr7,64037610,64037810,57
chr7,64037610,64037810,87
chr7,66302130,66302330,13
chr7,66302133,66302333,33
chr7,66302151,66302351,33
chr7,67218728,67218928,13
chr7,67218748,67218948,23
chr7,67218731,67218931,33
chr7,67218760,67218960,33
chr7,67218749,67218949,34
chr7,67951259,67951459,79
chr7,67951260,67951460,97
chr7,68103318,68103518,1
chr7,68103319,68103519,12
chr7,68275693,68275893,2
chr7,68349965,68350165,92
chr7,71386453,71386653,33
chr7,72280521,72280721,28
chr7,72280521,72280721,29
chr7,72280522,72280722,37
chr7,72349898,72350098,2
chr7,72349918,72350118,3
chr7,72349924,72350124,13
